time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:57:14:389,0.8720,-0.4166,0.2037,0.988
20:57:14:394,0.8409,-0.4140,0.1678,0.952
20:57:14:399,0.8527,-0.4475,0.1530,0.975
20:57:14:405,0.8379,-0.4717,0.1593,0.975
20:57:14:411,0.8349,-0.5223,0.2013,1.005
20:57:14:415,0.8295,-0.4964,0.2409,0.996
20:57:14:418,0.7954,-0.4682,0.3456,0.986
20:57:14:427,0.7091,-0.4161,0.4679,0.946
20:57:14:428,0.5728,-0.3402,0.6108,0.904
20:57:14:443,0.4226,-0.2552,0.7433,0.892
20:57:14:445,0.2560,-0.1349,0.8945,0.940
20:57:14:445,0.0633,0.0181,1.0021,1.004
20:57:14:447,-0.1196,0.2154,1.1116,1.139
20:57:14:452,-0.3119,0.4261,1.2683,1.374
20:57:14:456,-0.4799,0.6769,1.4529,1.673
20:57:14:463,-0.7045,0.9733,1.6247,2.021
20:57:14:466,-1.0593,1.2922,1.8960,2.527
20:57:14:471,-1.5602,1.5367,2.1379,3.060
20:57:14:477,-2.2545,1.7292,2.2806,3.643
20:57:14:483,-3.0750,1.8846,2.3334,4.296
20:57:14:487,-3.9327,2.1131,2.3541,5.047
20:57:14:492,-4.7989,2.4482,2.3622,5.882
20:57:14:495,-5.6330,2.7626,2.4209,6.725
20:57:14:502,-6.4903,2.9862,2.4306,7.547
20:57:14:508,-7.2954,3.0764,2.3513,8.259
20:57:14:511,-7.8755,2.8678,2.1157,8.644
20:57:14:517,-8.0203,2.2664,1.6268,8.492
20:57:14:521,-7.5098,1.6027,0.9880,7.742
20:57:14:526,-6.3066,1.2331,0.2620,6.431
20:57:14:531,-4.8676,1.0775,-0.3781,5.000
20:57:14:536,-3.5722,0.9579,-0.8395,3.792
20:57:14:541,-2.5536,0.8037,-1.1216,2.903
20:57:14:545,-1.7246,0.6183,-1.3193,2.258
20:57:14:551,-0.9984,0.4600,-1.5302,1.884
20:57:14:556,-0.3601,0.3655,-1.7081,1.783
20:57:14:562,0.1074,0.3259,-1.7971,1.830
20:57:14:566,0.4141,0.3868,-1.8175,1.904
20:57:14:572,0.6564,0.4936,-1.8255,2.002
20:57:14:576,0.8083,0.7497,-1.9064,2.202
20:57:14:579,0.8656,1.0142,-1.9232,2.340
20:57:14:585,0.9072,1.2608,-1.9568,2.498
20:57:14:590,0.9667,1.4635,-2.0455,2.695
20:57:14:595,0.9650,1.6102,-2.0626,2.789
20:57:14:599,0.9948,1.6738,-2.0100,2.798
20:57:14:605,1.0630,1.6968,-1.8824,2.748
20:57:14:609,1.2696,1.7054,-1.9150,2.861
20:57:14:614,1.5376,1.6759,-1.9948,3.025
20:57:14:619,1.8334,1.6203,-2.0900,3.218
20:57:14:631,2.1068,1.5100,-2.1331,3.357
20:57:14:632,2.3697,1.3718,-2.3419,3.603
20:57:14:634,2.6106,1.1873,-2.6219,3.886
20:57:14:638,2.8013,0.9764,-2.9120,4.157
20:57:14:644,2.8993,0.7037,-3.0836,4.291
20:57:14:648,2.8212,0.3360,-3.2755,4.336
20:57:14:653,2.6557,-0.0171,-3.3116,4.245
20:57:14:657,2.4458,-0.3054,-3.1744,4.019
20:57:14:665,2.0767,-0.4934,-2.9316,3.626
20:57:14:669,1.7085,-0.6511,-2.5878,3.169
20:57:14:674,1.3242,-0.7454,-2.2236,2.693
20:57:14:677,1.0119,-0.8725,-1.8385,2.273
20:57:14:685,0.7117,-0.9728,-1.4224,1.864
20:57:14:687,0.5001,-1.0514,-1.0064,1.539
20:57:14:694,0.3099,-1.1278,-0.6219,1.325
20:57:14:696,0.1793,-1.1806,-0.2837,1.227
20:57:14:702,0.0893,-1.2555,-0.0025,1.259
20:57:14:711,0.0854,-1.2617,0.2085,1.282
20:57:14:712,0.1459,-1.2518,0.3734,1.314
20:57:14:726,0.2686,-1.1995,0.4541,1.310
20:57:14:727,0.3819,-1.1404,0.4789,1.294
20:57:14:728,0.4620,-1.0001,0.4399,1.186
20:57:14:733,0.5809,-0.8812,0.3747,1.120
20:57:14:735,0.5594,-0.7212,0.2774,0.954
20:57:14:743,0.4932,-0.5941,0.1784,0.793
20:57:14:747,0.3372,-0.4997,0.0912,0.610
20:57:14:751,0.1222,-0.4189,-0.0089,0.436
20:57:14:756,-0.0731,-0.3450,-0.1083,0.369
20:57:14:761,-0.2082,-0.3044,-0.2026,0.421
20:57:14:765,-0.2880,-0.2731,-0.2828,0.487
20:57:14:771,-0.2673,-0.2917,-0.3373,0.520
20:57:14:776,-0.2201,-0.3243,-0.3999,0.560
20:57:14:780,-0.1203,-0.3422,-0.4660,0.591
20:57:14:787,-0.0039,-0.3790,-0.5191,0.643
20:57:14:791,0.1291,-0.3485,-0.5639,0.675
20:57:14:795,0.3099,-0.3346,-0.5883,0.744
20:57:14:800,0.4906,-0.3107,-0.6061,0.839
20:57:14:805,0.6667,-0.2815,-0.6026,0.942
20:57:14:810,0.7975,-0.2303,-0.5819,1.014
20:57:14:816,0.8690,-0.1690,-0.6033,1.071
20:57:14:821,0.8525,-0.0475,-0.6136,1.051
20:57:14:836,0.7958,0.0719,-0.6413,1.025
20:57:14:838,0.6942,0.1797,-0.6720,0.983
20:57:14:838,0.5070,0.2924,-0.7393,0.943
20:57:14:839,0.3539,0.4101,-0.8292,0.990
20:57:14:844,0.2131,0.5112,-0.8919,1.050
20:57:14:849,0.0989,0.5860,-0.9616,1.130
20:57:14:854,-0.0223,0.6536,-1.0390,1.228
20:57:14:859,-0.0669,0.7189,-1.0865,1.305
20:57:14:864,-0.0685,0.7652,-1.1290,1.366
20:57:14:869,-0.0223,0.7926,-1.1410,1.389
20:57:14:873,-0.0143,0.7917,-1.1492,1.396
20:57:14:878,0.0677,0.7362,-1.1130,1.336
20:57:14:883,0.1352,0.6428,-1.0231,1.216
20:57:14:888,0.1834,0.5115,-0.9220,1.070
20:57:14:893,0.1693,0.3780,-0.8092,0.909
20:57:14:897,0.2148,0.2759,-0.6842,0.768
20:57:14:905,0.2267,0.1691,-0.5824,0.647
20:57:14:907,0.2122,0.0913,-0.4867,0.539
20:57:14:913,0.1858,0.0375,-0.3797,0.424
20:57:14:917,0.1713,0.0101,-0.3256,0.368
20:57:14:923,0.1401,-0.0340,-0.2307,0.272
20:57:14:927,0.1160,-0.0376,-0.1879,0.224
20:57:14:931,0.1183,-0.0196,-0.1732,0.211
20:57:14:936,0.1015,0.0032,-0.1604,0.190
20:57:14:942,0.0920,0.0548,-0.1567,0.190
20:57:14:947,0.0659,0.0850,-0.1862,0.215
20:57:14:951,0.0446,0.0961,-0.2135,0.238
20:57:14:957,0.0019,0.1385,-0.2579,0.293
20:57:14:961,-0.0359,0.1858,-0.2863,0.343
20:57:14:967,-0.0451,0.2259,-0.2991,0.378
20:57:14:971,-0.0520,0.2375,-0.3226,0.404
20:57:14:977,-0.0709,0.2684,-0.3406,0.439
20:57:14:981,-0.0492,0.2708,-0.3673,0.459
20:57:14:986,-0.0467,0.2950,-0.3768,0.481
20:57:14:992,-0.0610,0.2885,-0.3762,0.478
20:57:14:998,-0.0442,0.2609,-0.3488,0.438
20:57:15:002,-0.0442,0.2600,-0.2607,0.371
20:57:15:007,-0.0202,0.2882,-0.2048,0.354
20:57:15:009,-0.0534,0.2667,-0.1447,0.308
20:57:15:019,-0.0866,0.2980,-0.1064,0.328
20:57:15:019,-0.1126,0.3343,-0.0706,0.360
20:57:15:027,-0.1216,0.3182,-0.0512,0.344
20:57:15:031,-0.1185,0.3431,-0.0075,0.363
20:57:15:036,-0.1583,0.3515,0.0489,0.389
20:57:15:039,-0.1980,0.3646,0.0509,0.418
20:57:15:045,-0.2068,0.3846,0.0346,0.438
20:57:15:049,-0.1966,0.3637,-0.0023,0.413
20:57:15:055,-0.1581,0.3423,-0.0456,0.380
20:57:15:058,-0.1103,0.3421,-0.0762,0.367
20:57:15:065,-0.0533,0.3580,-0.1034,0.376
20:57:15:070,0.0008,0.3566,-0.1368,0.382
20:57:15:074,0.0880,0.3426,-0.2053,0.409
20:57:15:079,0.1388,0.3496,-0.2731,0.465
20:57:15:085,0.2035,0.3870,-0.3381,0.553
20:57:15:089,0.2654,0.3954,-0.4101,0.628
20:57:15:093,0.3197,0.4415,-0.4486,0.706
20:57:15:097,0.3569,0.4922,-0.4968,0.785
20:57:15:105,0.3938,0.5618,-0.5214,0.862
20:57:15:107,0.3994,0.6217,-0.5274,0.908
20:57:15:114,0.4193,0.6841,-0.5219,0.957
20:57:15:117,0.4297,0.7660,-0.5194,1.020
20:57:15:125,0.4474,0.8099,-0.5175,1.060
20:57:15:128,0.4127,0.8186,-0.5067,1.047
20:57:15:133,0.3711,0.8446,-0.4774,1.039
20:57:15:136,0.3466,0.8090,-0.4461,0.987
20:57:15:143,0.3080,0.7885,-0.4272,0.948
20:57:15:147,0.2959,0.7421,-0.3729,0.882
20:57:15:153,0.2600,0.7056,-0.3044,0.811
20:57:15:157,0.2242,0.6503,-0.2504,0.732
20:57:15:163,0.2219,0.5737,-0.1916,0.644
20:57:15:167,0.1862,0.4877,-0.1564,0.545
20:57:15:172,0.1720,0.4064,-0.1042,0.453
20:57:15:175,0.1336,0.3273,-0.0804,0.363
20:57:15:183,0.1404,0.2934,-0.0396,0.328
20:57:15:186,0.1255,0.2379,-0.0033,0.269
20:57:15:192,0.1129,0.2037,0.0259,0.234
20:57:15:196,0.1025,0.1335,0.0458,0.174
20:57:15:201,0.0967,0.0871,0.0777,0.152
20:57:15:207,0.1074,0.0096,0.0905,0.141
20:57:15:214,0.1302,-0.0342,0.1010,0.168
20:57:15:217,0.1434,-0.0993,0.1380,0.222
20:57:15:227,0.1735,-0.1499,0.1826,0.293
20:57:15:228,0.1511,-0.2242,0.2255,0.352
20:57:15:231,0.1792,-0.2985,0.2573,0.433
20:57:15:235,0.2003,-0.3464,0.2853,0.491
20:57:15:240,0.2598,-0.4088,0.3148,0.578
20:57:15:245,0.3124,-0.4281,0.3338,0.626
20:57:15:250,0.3892,-0.4284,0.3186,0.661
20:57:15:255,0.4712,-0.3833,0.2836,0.670
20:57:15:259,0.5368,-0.3933,0.2671,0.717
20:57:15:267,0.6053,-0.3338,0.2092,0.722
20:57:15:270,0.6574,-0.2959,0.1720,0.741
20:57:15:275,0.7268,-0.2363,0.0886,0.769
20:57:15:279,0.7394,-0.1742,-0.0028,0.760
20:57:15:284,0.7525,-0.1167,-0.1190,0.771
20:57:15:289,0.7590,-0.0664,-0.2457,0.801
20:57:15:294,0.7586,-0.0017,-0.3689,0.844
20:57:15:298,0.7681,0.0463,-0.4934,0.914
20:57:15:304,0.7611,0.0942,-0.6147,0.983
20:57:15:309,0.7351,0.1515,-0.7356,1.051
20:57:15:313,0.7665,0.1921,-0.8417,1.154
20:57:15:323,0.7263,0.2208,-0.9286,1.199
20:57:15:324,0.7004,0.2758,-1.0060,1.256
20:57:15:340,0.6387,0.3045,-1.0644,1.278
20:57:15:341,0.6224,0.2950,-1.1088,1.305
20:57:15:341,0.5727,0.3383,-1.1391,1.319
20:57:15:344,0.5064,0.3459,-1.1363,1.291
20:57:15:348,0.4473,0.3417,-1.1290,1.262
20:57:15:353,0.3598,0.3663,-1.1147,1.227
20:57:15:358,0.3251,0.4007,-1.1003,1.215
20:57:15:364,0.3049,0.4234,-1.0595,1.181
20:57:15:368,0.2922,0.4270,-1.0401,1.162
20:57:15:372,0.2893,0.4428,-1.0251,1.153
20:57:15:376,0.2674,0.4299,-1.0242,1.142
20:57:15:386,0.2743,0.4458,-1.0086,1.136
20:57:15:389,0.2790,0.4474,-1.0166,1.145
20:57:15:396,0.2819,0.4815,-0.9861,1.133
20:57:15:397,0.2778,0.4559,-0.9745,1.111
20:57:15:403,0.3306,0.4542,-0.9699,1.121
20:57:15:405,0.3402,0.4405,-0.9652,1.114
20:57:15:412,0.3735,0.4363,-0.9413,1.103
20:57:15:415,0.3873,0.4461,-0.9176,1.091
20:57:15:420,0.4198,0.4485,-0.8846,1.077
20:57:15:427,0.4829,0.4485,-0.8591,1.083
20:57:15:432,0.5145,0.4365,-0.8149,1.058
20:57:15:445,0.5314,0.4482,-0.7855,1.049
20:57:15:446,0.5316,0.4242,-0.7540,1.015
20:57:15:447,0.5413,0.4384,-0.6822,0.975
20:57:15:451,0.5249,0.4405,-0.6465,0.942
20:57:15:456,0.4493,0.3999,-0.5775,0.834
20:57:15:459,0.4125,0.4118,-0.5370,0.793
20:57:15:466,0.3692,0.3787,-0.5176,0.740
20:57:15:471,0.2957,0.3554,-0.4810,0.667
20:57:15:475,0.2089,0.3610,-0.4369,0.604
20:57:15:480,0.1423,0.3692,-0.4327,0.586
20:57:15:485,0.0362,0.3845,-0.4041,0.559
20:57:15:490,-0.0759,0.4188,-0.3702,0.564
20:57:15:495,-0.1892,0.4315,-0.3430,0.583
20:57:15:498,-0.2729,0.4772,-0.3154,0.634
20:57:15:504,-0.3203,0.5438,-0.2782,0.690
20:57:15:509,-0.3483,0.5719,-0.2458,0.713
20:57:15:514,-0.3689,0.6520,-0.1877,0.772
20:57:15:519,-0.3941,0.7245,-0.1446,0.837
20:57:15:524,-0.4145,0.7893,-0.0739,0.895
20:57:15:539,-0.4846,0.8728,-0.0071,0.998
20:57:15:540,-0.5400,0.9368,0.0535,1.083
20:57:15:540,-0.6427,0.9886,0.1622,1.190
20:57:15:545,-0.7401,1.0186,0.2808,1.290
20:57:15:547,-0.8441,1.0412,0.3997,1.399
20:57:15:555,-0.9524,1.0421,0.5117,1.502
20:57:15:558,-1.0318,0.9715,0.6173,1.546
20:57:15:564,-1.0422,0.8489,0.7355,1.532
20:57:15:568,-1.0055,0.6676,0.7907,1.443
20:57:15:573,-0.9055,0.4707,0.8212,1.310
20:57:15:576,-0.7782,0.2276,0.7966,1.137
20:57:15:583,-0.5925,-0.0115,0.7656,0.968
20:57:15:589,-0.4241,-0.2387,0.6986,0.851
20:57:15:592,-0.2680,-0.4707,0.6174,0.821
20:57:15:597,-0.1170,-0.6979,0.5842,0.918
20:57:15:605,0.0600,-0.8748,0.5178,1.018
20:57:15:607,0.2057,-1.0325,0.4830,1.158
20:57:15:617,0.2916,-1.1423,0.4536,1.263
20:57:15:618,0.3369,-1.2068,0.4562,1.333
20:57:15:638,0.3538,-1.2473,0.4694,1.379
20:57:15:639,0.3615,-1.2709,0.5148,1.418
20:57:15:640,0.3051,-1.2561,0.5542,1.406
20:57:15:640,0.2637,-1.2006,0.5972,1.367
20:57:15:641,0.2036,-1.1497,0.6247,1.324
20:57:15:646,0.1344,-1.0703,0.6486,1.259
20:57:15:652,0.1156,-0.9671,0.6158,1.152
20:57:15:655,0.0970,-0.8761,0.5549,1.042
20:57:15:660,0.0734,-0.7520,0.5755,0.950
20:57:15:666,0.0975,-0.6714,0.5772,0.891
20:57:15:672,0.1261,-0.5864,0.5262,0.798
20:57:15:678,0.1783,-0.4970,0.4296,0.681
20:57:15:681,0.2325,-0.4103,0.2894,0.553
20:57:15:685,0.2554,-0.2639,0.1751,0.407
20:57:15:690,0.2471,-0.1104,0.0746,0.281
20:57:15:696,0.2508,0.0527,-0.0192,0.257
20:57:15:699,0.2187,0.1874,-0.1182,0.311
20:57:15:705,0.1965,0.3464,-0.2319,0.461
20:57:15:710,0.1339,0.4698,-0.3389,0.595
20:57:15:715,0.0285,0.5839,-0.4225,0.721
20:57:15:720,-0.0912,0.6671,-0.5067,0.843
20:57:15:726,-0.2130,0.7432,-0.5674,0.959
20:57:15:746,-0.2895,0.7547,-0.6333,1.027
20:57:15:747,-0.3040,0.7541,-0.7091,1.079
20:57:15:747,-0.3020,0.7342,-0.7782,1.112
20:57:15:747,-0.2884,0.6805,-0.8141,1.100
20:57:15:749,-0.2464,0.6171,-0.8859,1.107
20:57:15:754,-0.1234,0.5343,-0.9365,1.085
20:57:15:759,-0.0200,0.3870,-0.9778,1.052
20:57:15:764,0.0688,0.2612,-1.0051,1.041
20:57:15:771,0.1525,0.1380,-1.0092,1.030
20:57:15:775,0.2647,0.0462,-0.9853,1.021
20:57:15:777,0.3336,0.0120,-0.9597,1.016
20:57:15:784,0.4049,-0.0004,-0.8701,0.960
20:57:15:788,0.4571,-0.0174,-0.7401,0.870
20:57:15:793,0.4760,-0.0078,-0.6051,0.770
20:57:15:798,0.4115,0.0162,-0.4242,0.591
20:57:15:804,0.3641,0.0616,-0.2567,0.450
20:57:15:808,0.3551,0.0875,-0.1219,0.385
20:57:15:817,0.3366,0.0845,-0.0152,0.347
20:57:15:818,0.2894,0.0358,0.0731,0.301
20:57:15:834,0.2518,0.0252,0.1211,0.281
20:57:15:834,0.2812,-0.0072,0.1454,0.317
20:57:15:835,0.2602,-0.1064,0.1672,0.327
20:57:15:837,0.2154,-0.1840,0.1578,0.324
20:57:15:843,0.1872,-0.2807,0.1791,0.382
20:57:15:847,0.1400,-0.3723,0.1761,0.435
20:57:15:852,0.1286,-0.4014,0.1558,0.449
20:57:15:856,0.1054,-0.4684,0.1255,0.496
20:57:15:861,0.0535,-0.4826,0.1186,0.500
20:57:15:866,0.0303,-0.5039,0.0995,0.514
20:57:15:871,0.0239,-0.5010,0.1041,0.512
20:57:15:877,0.0128,-0.4862,0.0726,0.492
20:57:15:881,0.0280,-0.4545,0.0245,0.456
20:57:15:886,0.0361,-0.3917,0.0027,0.393
20:57:15:891,0.0490,-0.3240,-0.0170,0.328
20:57:15:896,0.0644,-0.2441,-0.0537,0.258
20:57:15:900,0.0417,-0.1664,-0.0789,0.189
20:57:15:906,-0.1053,-0.0960,-0.0131,0.143
20:57:15:910,-0.2162,-0.0402,0.0269,0.222
20:57:15:916,-0.2386,-0.0492,0.0100,0.244
20:57:15:920,-0.2208,-0.3811,-0.2802,0.522
20:57:15:927,-0.3499,-1.0865,-0.6003,1.290
20:57:15:930,-0.3675,-1.2232,-0.3376,1.321
20:57:15:942,-0.0362,-0.8290,-0.1236,0.839
20:57:15:943,0.1230,-0.5280,0.1358,0.559
20:57:15:945,0.0868,-0.2915,0.4370,0.532
20:57:15:950,0.0634,-0.1196,0.6708,0.684
20:57:15:955,0.0169,-0.0195,0.7369,0.737
20:57:15:959,-0.0982,0.0135,0.7356,0.742
20:57:15:965,-0.0959,0.0129,0.5947,0.603
20:57:15:969,-0.0743,-0.0379,0.3635,0.373
20:57:15:974,-0.0529,-0.0886,0.1390,0.173
20:57:15:978,-0.0125,-0.1173,-0.0697,0.137
20:57:15:984,0.0705,-0.1933,-0.3377,0.395
20:57:15:989,0.0504,-0.1801,-0.4882,0.523
20:57:15:994,-0.0917,-0.0349,-0.5641,0.573
20:57:15:998,-0.2744,0.1371,-0.6154,0.688
20:57:16:004,-0.4138,0.3453,-0.5411,0.764
20:57:16:008,-0.5293,0.3836,-0.2956,0.717
20:57:16:015,-0.5972,0.2709,-0.0364,0.657
20:57:16:020,-0.5004,0.2006,0.4409,0.696
20:57:16:037,-0.4517,0.0385,0.9481,1.051
20:57:16:038,-0.3292,-0.2370,1.2131,1.279
20:57:16:039,-0.1377,-0.5180,1.1498,1.269
20:57:16:039,0.0198,-0.7112,0.9589,1.194
20:57:16:043,0.0624,-0.8067,0.7621,1.111
20:57:16:046,0.0453,-0.7637,0.5354,0.934
20:57:16:053,0.0260,-0.6514,0.3481,0.739
20:57:16:056,-0.0263,-0.5631,0.1497,0.583
20:57:16:062,-0.0760,-0.4722,0.0067,0.478
20:57:16:067,-0.1223,-0.4190,-0.0878,0.445
20:57:16:071,-0.1588,-0.4065,-0.1323,0.456
20:57:16:077,-0.1502,-0.3679,-0.1439,0.423
20:57:16:083,-0.1085,-0.3297,-0.0729,0.355
20:57:16:087,-0.0151,-0.3131,0.0090,0.314
20:57:16:091,0.0611,-0.2632,0.0759,0.281
20:57:16:095,0.1461,-0.2516,0.0922,0.305
20:57:16:101,0.1665,-0.2136,0.0869,0.284
20:57:16:106,0.1228,-0.2068,0.1032,0.262
20:57:16:111,0.1151,-0.1906,0.0793,0.236
20:57:16:119,0.0982,-0.1744,0.0250,0.202
20:57:16:121,0.1384,-0.1438,-0.0384,0.203
20:57:16:133,0.1381,-0.1418,-0.0824,0.214
20:57:16:134,0.0905,-0.1014,-0.0789,0.157
20:57:16:135,0.0529,-0.1206,-0.0422,0.138
20:57:16:139,-0.0200,-0.1301,-0.0177,0.133
20:57:16:144,-0.0401,-0.1253,0.0066,0.132
20:57:16:149,-0.0363,-0.1110,0.0284,0.120
20:57:16:156,-0.0207,-0.1017,0.0214,0.106
20:57:16:160,-0.0243,-0.0854,0.0026,0.089
20:57:16:165,-0.0208,-0.0859,-0.0091,0.089
20:57:16:170,0.0135,-0.0911,-0.0089,0.093
20:57:16:175,0.0261,-0.1199,-0.0279,0.126
20:57:16:178,0.0553,-0.1817,-0.0373,0.194
20:57:16:185,0.0722,-0.1931,-0.0184,0.207
20:57:16:190,0.0796,-0.2068,-0.0282,0.223
20:57:16:194,0.0584,-0.2178,0.0449,0.230
20:57:16:199,0.0469,-0.2335,0.0842,0.253
20:57:16:204,0.0143,-0.2394,0.1256,0.271
20:57:16:209,0.0033,-0.2333,0.1881,0.300
20:57:16:215,-0.0170,-0.2250,0.2384,0.328
20:57:16:221,-0.0514,-0.2073,0.2504,0.329
20:57:16:222,-0.0903,-0.1851,0.2529,0.326
20:57:16:233,-0.1339,-0.2037,0.2743,0.367
20:57:16:234,-0.2534,-0.1989,0.3117,0.448
20:57:16:238,-0.3371,-0.1711,0.3930,0.545
20:57:16:243,-0.3328,-0.1655,0.4519,0.585
20:57:16:248,-0.2219,-0.1199,0.4179,0.488
20:57:16:253,-0.1049,-0.1103,0.3535,0.385
20:57:16:257,0.0445,-0.1127,0.2756,0.301
20:57:16:264,0.1027,-0.1457,0.1631,0.242
20:57:16:267,0.1583,-0.1758,0.0638,0.245
20:57:16:271,0.1570,-0.2219,-0.0270,0.273
20:57:16:277,0.1751,-0.2340,-0.1020,0.310
20:57:16:283,0.1958,-0.2006,-0.1619,0.324
20:57:16:286,0.1572,-0.1695,-0.1878,0.298
20:57:16:292,0.1263,-0.1573,-0.1711,0.265
20:57:16:295,0.0742,-0.1166,-0.1119,0.178
20:57:16:302,0.0774,-0.1307,-0.0247,0.154
20:57:16:307,0.0878,-0.1326,0.0384,0.164
20:57:16:312,0.1007,-0.1247,0.0701,0.175
20:57:16:322,0.0946,-0.0812,0.1064,0.164
20:57:16:323,0.0719,-0.0404,0.1279,0.152
20:57:16:339,0.0636,-0.0283,0.1467,0.162
20:57:16:339,0.0009,-0.0257,0.1487,0.151
20:57:16:340,-0.0733,-0.0660,0.1244,0.159
20:57:16:341,-0.0854,-0.1085,0.0907,0.165
20:57:16:346,-0.1237,-0.1439,0.0761,0.204
20:57:16:350,-0.1312,-0.1745,0.1062,0.243
20:57:16:355,-0.1558,-0.1104,0.1450,0.240
20:57:16:361,-0.0618,-0.1303,0.2117,0.256
20:57:16:367,0.0053,-0.1098,0.2854,0.306
20:57:16:370,0.0247,-0.1467,0.3215,0.354
20:57:16:377,0.0464,-0.1572,0.2658,0.312
20:57:16:379,0.0493,-0.2078,0.1734,0.275
20:57:16:387,0.0644,-0.2152,0.0372,0.228
20:57:16:392,0.0676,-0.2460,-0.0429,0.259
20:57:16:394,0.0379,-0.2431,-0.0865,0.261
20:57:16:400,-0.0033,-0.2068,-0.0796,0.222
20:57:16:405,-0.0012,-0.1422,-0.0418,0.148
20:57:16:411,0.0104,-0.0376,0.0312,0.050
20:57:16:423,-0.0089,0.0307,0.0892,0.095
20:57:16:425,-0.0067,0.0510,0.1248,0.135
20:57:16:427,-0.0734,0.0548,0.1787,0.201
20:57:16:438,-0.1041,0.0111,0.1794,0.208
20:57:16:439,-0.1323,-0.0275,0.1820,0.227
20:57:16:439,-0.1509,-0.0918,0.1794,0.252
20:57:16:444,-0.1267,-0.1154,0.1599,0.234
20:57:16:448,-0.1244,-0.1579,0.1593,0.256
20:57:16:453,-0.1032,-0.2025,0.1300,0.262
20:57:16:457,-0.0964,-0.2350,0.1175,0.280
20:57:16:464,-0.0684,-0.2459,0.0815,0.268
20:57:16:468,-0.1073,-0.2500,0.0697,0.281
20:57:16:473,-0.0937,-0.2472,0.0179,0.265
20:57:16:478,-0.0755,-0.2137,0.0022,0.227
20:57:16:485,-0.0362,-0.1664,-0.0156,0.171
20:57:16:487,-0.0186,-0.1195,-0.0119,0.122
20:57:16:494,-0.0131,-0.0874,-0.0153,0.090
20:57:16:496,-0.0290,-0.0721,-0.0021,0.078
20:57:16:504,-0.0046,-0.0358,-0.0128,0.038
20:57:16:507,0.0149,-0.0425,-0.0164,0.048
20:57:16:512,0.0318,-0.0468,0.0130,0.058
20:57:16:523,0.0603,-0.0179,0.0020,0.063
20:57:16:525,0.0673,-0.0177,-0.0112,0.070
20:57:16:534,0.1004,-0.0341,-0.0409,0.114
20:57:16:535,0.1237,-0.0478,-0.0634,0.147
20:57:16:535,0.1255,-0.0330,-0.0598,0.143
20:57:16:540,0.0870,-0.0443,-0.0135,0.098
20:57:16:548,0.0819,-0.0104,0.0469,0.095
20:57:16:551,0.0842,-0.0172,0.0808,0.118
20:57:16:556,0.0794,-0.0049,0.0602,0.100
20:57:16:561,0.0841,-0.0070,0.0469,0.097
20:57:16:567,0.0675,-0.0185,0.0197,0.073
20:57:16:572,0.0677,0.0175,-0.0217,0.073
20:57:16:577,0.0559,0.0035,-0.0154,0.058
20:57:16:579,0.0276,0.0013,-0.0092,0.029
20:57:16:588,0.0256,-0.0032,0.0087,0.027
20:57:16:589,0.0235,-0.0030,0.0144,0.028
20:57:16:597,-0.0119,0.0138,0.0367,0.041
20:57:16:599,-0.0162,0.0019,0.0253,0.030
20:57:16:605,0.0127,0.0019,0.0519,0.053
20:57:16:610,0.0201,0.0115,0.0642,0.068
20:57:16:615,0.0061,0.0139,0.0671,0.069
20:57:16:621,-0.0124,0.0044,0.0417,0.044
20:57:16:624,0.0073,-0.0239,0.0095,0.027
20:57:16:631,0.0102,-0.0187,-0.0036,0.022
20:57:16:634,0.0272,-0.0279,-0.0097,0.040
20:57:16:639,0.0250,-0.0108,0.0315,0.042
20:57:16:644,0.0798,-0.0365,0.0391,0.096
20:57:16:649,0.0701,-0.0169,0.0488,0.087
20:57:16:654,0.1126,-0.0188,0.0631,0.130
20:57:16:658,0.0955,-0.0302,0.0631,0.118
20:57:16:664,0.1093,-0.0106,0.0771,0.134
20:57:16:670,0.0827,-0.0243,0.0767,0.115
20:57:16:673,0.0754,-0.0497,0.0504,0.103
20:57:16:678,0.0658,-0.0346,0.0364,0.083
20:57:16:683,0.0327,-0.0315,0.0321,0.056
20:57:16:688,0.0401,-0.0094,0.0302,0.051
20:57:16:693,0.0118,-0.0279,0.0355,0.047
20:57:16:697,0.0052,-0.0201,0.0574,0.061
20:57:16:704,0.0081,-0.0172,0.0673,0.070
20:57:16:708,0.0370,-0.0095,0.0603,0.071
20:57:16:712,0.0467,-0.0019,0.0558,0.073
20:57:16:718,0.0208,0.0199,0.0678,0.074
20:57:16:723,0.0543,0.0154,0.0608,0.083
20:57:16:727,0.0805,-0.0128,0.0538,0.098
20:57:16:739,0.0802,-0.0099,0.0324,0.087
20:57:16:740,0.0871,0.0048,0.0182,0.089
20:57:16:743,0.0726,-0.0019,0.0374,0.082
20:57:16:747,0.0796,-0.0133,0.0351,0.088
20:57:16:754,0.0676,-0.0222,0.0212,0.074
20:57:16:757,0.0557,-0.0073,-0.0042,0.056
20:57:16:763,0.0440,-0.0115,0.0060,0.046
20:57:16:767,0.0060,0.0221,0.0584,0.063
20:57:16:771,0.0228,0.0150,0.1435,0.146
20:57:16:776,0.0135,-0.0206,0.1455,0.148
20:57:16:780,0.0187,-0.0369,0.1029,0.111
20:57:16:787,0.0547,-0.0293,0.0039,0.062
