time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:44:02:852,0.0564,0.0477,-0.0206,0.077
20:44:02:857,0.0606,0.0472,-0.0231,0.080
20:44:02:862,0.0671,0.0441,-0.0136,0.081
20:44:02:867,0.0853,0.0173,-0.0019,0.087
20:44:02:872,0.0844,0.0121,-0.0138,0.086
20:44:02:876,0.0811,0.0163,0.0075,0.083
20:44:02:882,0.1111,0.0228,0.0146,0.114
20:44:02:887,0.1242,0.0127,-0.0067,0.125
20:44:02:891,0.1040,0.0287,0.0244,0.111
20:44:02:902,0.1148,0.0350,0.0341,0.125
20:44:02:903,0.1183,0.0625,0.0367,0.139
20:44:02:912,0.0957,0.0897,0.0607,0.145
20:44:02:913,0.0875,0.1166,0.0801,0.166
20:44:02:914,0.0556,0.1384,0.0899,0.174
20:44:02:921,0.0169,0.1742,0.0880,0.196
20:44:02:926,0.0092,0.1858,0.0956,0.209
20:44:02:930,0.0134,0.1759,0.0629,0.187
20:44:02:935,0.0010,0.1685,0.0563,0.178
20:44:02:942,-0.0185,0.1468,0.0521,0.157
20:44:02:946,-0.0308,0.1134,0.0452,0.126
20:44:02:950,-0.0217,0.0993,0.0500,0.113
20:44:02:955,-0.0009,0.0948,0.0427,0.104
20:44:02:962,0.0269,0.0738,0.0470,0.092
20:44:02:965,0.0260,0.0554,0.0892,0.108
20:44:02:970,0.0275,0.0467,0.0977,0.112
20:44:02:975,0.0266,0.0333,0.1274,0.134
20:44:02:980,0.0495,0.0224,0.1236,0.135
20:44:02:985,0.0579,0.0450,0.1672,0.183
20:44:02:989,0.0663,0.0650,0.1821,0.204
20:44:02:994,0.0415,0.1085,0.2090,0.239
20:44:02:998,-0.0021,0.1232,0.2121,0.245
20:44:03:006,-0.0122,0.0901,0.2056,0.225
20:44:03:014,-0.0034,0.0810,0.1563,0.176
20:44:03:015,0.0242,0.0788,0.1167,0.143
20:44:03:019,0.0586,0.0837,0.1031,0.145
20:44:03:024,0.0712,0.0767,0.0918,0.139
20:44:03:028,0.0624,0.0364,0.1090,0.131
20:44:03:034,0.0868,0.0106,0.0976,0.131
20:44:03:037,0.1206,-0.0268,0.0914,0.154
20:44:03:043,0.1114,-0.0330,0.1044,0.156
20:44:03:048,0.0929,-0.0510,0.0962,0.143
20:44:03:053,0.0699,-0.0687,0.0907,0.134
20:44:03:059,0.0163,-0.0863,0.0737,0.115
20:44:03:063,-0.0060,-0.0966,0.0687,0.119
20:44:03:068,-0.0376,-0.1400,0.0425,0.151
20:44:03:072,-0.0285,-0.1640,0.0450,0.172
20:44:03:078,-0.0290,-0.1641,0.0521,0.175
20:44:03:082,-0.0413,-0.1617,0.0616,0.178
20:44:03:087,-0.0582,-0.1711,0.0305,0.183
20:44:03:092,-0.0774,-0.1827,0.0374,0.202
20:44:03:103,-0.0727,-0.2085,0.0462,0.226
20:44:03:104,-0.0895,-0.2269,0.0429,0.248
20:44:03:115,-0.0444,-0.2237,0.0465,0.233
20:44:03:116,-0.0186,-0.2300,0.0737,0.242
20:44:03:116,0.0212,-0.2527,0.0794,0.266
20:44:03:122,0.0300,-0.2420,0.1113,0.268
20:44:03:126,0.0553,-0.2407,0.1196,0.274
20:44:03:131,0.0735,-0.2181,0.1328,0.266
20:44:03:136,0.0631,-0.1932,0.1274,0.240
20:44:03:143,0.0577,-0.1660,0.1318,0.220
20:44:03:145,0.0429,-0.1486,0.1341,0.205
20:44:03:151,0.0023,-0.1241,0.1200,0.173
20:44:03:154,-0.0167,-0.0926,0.1082,0.143
20:44:03:160,-0.0261,-0.0922,0.1060,0.143
20:44:03:165,-0.0283,-0.1108,0.0702,0.134
20:44:03:171,-0.0613,-0.1316,0.0771,0.164
20:44:03:175,-0.0420,-0.1404,0.0670,0.161
20:44:03:181,-0.0228,-0.1324,0.0711,0.152
20:44:03:185,-0.0228,-0.1530,0.0751,0.172
20:44:03:190,-0.0060,-0.1472,0.0840,0.170
20:44:03:195,0.0011,-0.1415,0.0813,0.163
20:44:03:201,-0.0131,-0.1453,0.0646,0.160
20:44:03:204,-0.0010,-0.1276,0.0318,0.131
20:44:03:212,-0.0008,-0.1243,-0.0005,0.124
20:44:03:216,-0.0101,-0.1211,-0.0324,0.126
20:44:03:225,-0.0311,-0.1320,-0.0571,0.147
20:44:03:226,-0.0378,-0.1096,-0.0794,0.141
20:44:03:229,-0.0468,-0.1016,-0.0829,0.139
20:44:03:234,-0.0343,-0.0982,-0.0701,0.125
20:44:03:238,-0.0410,-0.1043,-0.0505,0.123
20:44:03:244,-0.0428,-0.0913,-0.0100,0.101
20:44:03:248,-0.0280,-0.0950,0.0136,0.100
20:44:03:253,-0.0252,-0.0867,0.0513,0.104
20:44:03:258,-0.0246,-0.0618,0.0768,0.102
20:44:03:263,-0.0146,-0.0632,0.0738,0.098
20:44:03:268,0.0002,-0.0241,0.0709,0.075
20:44:03:273,-0.0088,-0.0090,0.0776,0.079
20:44:03:277,-0.0201,0.0320,0.0628,0.073
20:44:03:283,-0.0195,0.0491,0.0291,0.060
20:44:03:288,0.0072,0.0541,-0.0164,0.057
20:44:03:293,0.0621,0.0876,-0.0215,0.110
20:44:03:298,0.0810,0.0948,-0.0507,0.135
20:44:03:306,0.0877,0.0805,-0.0490,0.129
20:44:03:308,0.0944,0.0783,-0.0547,0.134
20:44:03:312,0.0939,0.0571,-0.0485,0.120
20:44:03:316,0.0744,0.0218,-0.0424,0.088
20:44:03:321,0.0646,0.0271,-0.0408,0.081
20:44:03:327,0.0454,-0.0056,-0.0297,0.054
20:44:03:331,0.0216,-0.0238,-0.0089,0.033
20:44:03:336,-0.0399,-0.0158,-0.0143,0.045
20:44:03:342,-0.0606,-0.0268,-0.0100,0.067
20:44:03:346,-0.0788,-0.0284,-0.0200,0.086
20:44:03:352,-0.0778,-0.0679,-0.0085,0.104
20:44:03:355,-0.0982,-0.0620,-0.0089,0.116
20:44:03:362,-0.0710,-0.0681,0.0216,0.101
20:44:03:366,-0.0654,-0.0433,0.0327,0.085
20:44:03:371,-0.0551,-0.0685,0.0651,0.109
20:44:03:376,-0.0449,-0.0698,0.0925,0.124
20:44:03:382,-0.0300,-0.0877,0.1148,0.148
20:44:03:385,-0.0011,-0.0865,0.1228,0.150
20:44:03:391,0.0158,-0.0640,0.1450,0.159
20:44:03:394,0.0111,-0.0536,0.1814,0.190
20:44:03:400,0.0159,-0.0173,0.1677,0.169
20:44:03:405,0.0302,0.0020,0.1756,0.178
20:44:03:414,0.0443,0.0188,0.1646,0.172
20:44:03:415,0.0583,0.0281,0.1751,0.187
20:44:03:427,0.0270,0.0326,0.1808,0.186
20:44:03:428,0.0244,0.0655,0.1794,0.193
20:44:03:429,0.0170,0.0600,0.1637,0.175
20:44:03:435,0.0073,0.0474,0.1481,0.156
20:44:03:439,0.0095,0.0490,0.1469,0.155
20:44:03:444,0.0068,0.0387,0.1290,0.135
20:44:03:450,0.0066,0.0071,0.1184,0.119
20:44:03:453,0.0134,0.0089,0.0984,0.100
20:44:03:460,-0.0035,-0.0225,0.0812,0.084
20:44:03:464,0.0295,-0.0228,0.0737,0.083
20:44:03:469,0.0220,-0.0397,0.0688,0.082
20:44:03:474,0.0241,-0.0494,0.0594,0.081
20:44:03:477,0.0072,-0.0590,0.0574,0.083
20:44:03:483,0.0118,-0.0615,0.0390,0.074
20:44:03:489,-0.0027,-0.0664,0.0398,0.077
20:44:03:493,-0.0123,-0.0831,0.0430,0.094
20:44:03:498,-0.0123,-0.1069,0.0486,0.118
20:44:03:506,0.0043,-0.0948,0.0281,0.099
20:44:03:517,0.0065,-0.0995,0.0385,0.107
20:44:03:517,0.0016,-0.0804,0.0394,0.090
20:44:03:518,0.0180,-0.0781,0.0332,0.087
20:44:03:524,0.0367,-0.0521,0.0318,0.071
20:44:03:526,0.0291,-0.0263,0.0495,0.063
20:44:03:533,0.0359,-0.0387,0.0363,0.064
20:44:03:537,0.0568,-0.0416,0.0303,0.077
20:44:03:542,0.0349,-0.0040,0.0198,0.040
20:44:03:547,0.0393,0.0000,-0.0071,0.040
20:44:03:552,0.0175,0.0063,-0.0410,0.045
20:44:03:555,0.0196,0.0269,-0.0795,0.086
20:44:03:561,0.0122,0.0425,-0.0919,0.102
20:44:03:567,0.0237,0.0414,-0.1020,0.113
20:44:03:571,0.0066,0.0355,-0.0862,0.093
20:44:03:576,0.0015,0.0510,-0.0754,0.091
20:44:03:582,-0.0131,0.0236,-0.0647,0.070
20:44:03:588,0.0033,0.0226,-0.0325,0.040
20:44:03:592,0.0030,0.0025,-0.0361,0.036
20:44:03:595,-0.0092,-0.0127,-0.0275,0.032
20:44:03:602,0.0073,-0.0230,-0.0163,0.029
20:44:03:606,-0.0048,-0.0309,-0.0217,0.038
20:44:03:615,0.0069,-0.0339,-0.0338,0.048
20:44:03:615,-0.0003,-0.0250,-0.0458,0.052
20:44:03:625,-0.0147,-0.0257,-0.0577,0.065
20:44:03:626,-0.0241,-0.0215,-0.0887,0.094
20:44:03:634,-0.0169,-0.0220,-0.0961,0.100
20:44:03:635,0.0140,-0.0200,-0.1085,0.111
20:44:03:640,0.0542,0.0011,-0.1046,0.118
20:44:03:645,0.0442,0.0175,-0.0749,0.089
20:44:03:650,0.0154,0.0528,-0.0431,0.070
20:44:03:654,-0.0202,0.0665,0.0005,0.070
20:44:03:659,-0.0579,0.0492,0.0200,0.079
20:44:03:664,-0.0693,0.0509,0.0014,0.086
20:44:03:669,-0.0711,0.0170,-0.0315,0.080
20:44:03:674,-0.0493,0.0284,-0.0357,0.067
20:44:03:678,-0.0395,0.0348,-0.0162,0.055
20:44:03:684,-0.0489,0.0222,-0.0016,0.054
20:44:03:689,-0.0533,-0.0069,0.0132,0.055
20:44:03:694,-0.0482,0.0116,0.0138,0.051
20:44:03:699,-0.0574,0.0372,-0.0021,0.068
20:44:03:703,-0.0261,0.0103,-0.0130,0.031
20:44:03:710,-0.0187,-0.0020,-0.0142,0.024
20:44:03:718,-0.0160,-0.0069,-0.0628,0.065
20:44:03:718,-0.0157,-0.0260,-0.0684,0.075
20:44:03:723,-0.0391,-0.0425,-0.0761,0.096
20:44:03:730,-0.0386,-0.0447,-0.0694,0.091
20:44:03:732,-0.0214,-0.0539,-0.0817,0.100
20:44:03:737,-0.0257,-0.0345,-0.0893,0.099
20:44:03:743,-0.0110,-0.0129,-0.0922,0.094
20:44:03:747,-0.0202,0.0062,-0.1048,0.107
20:44:03:753,-0.0222,0.0275,-0.0960,0.102
20:44:03:756,-0.0409,0.0581,-0.0734,0.102
20:44:03:763,-0.0475,0.0672,-0.0583,0.101
20:44:03:767,-0.0897,0.0975,-0.0316,0.136
20:44:03:771,-0.1054,0.1110,-0.0147,0.154
20:44:03:777,-0.0997,0.1196,0.0019,0.156
20:44:03:782,-0.0776,0.1139,0.0014,0.138
20:44:03:786,-0.0557,0.0820,0.0125,0.100
20:44:03:792,-0.0579,0.0716,0.0399,0.100
20:44:03:795,-0.0411,0.0494,0.0359,0.074
20:44:03:800,-0.0270,0.0178,0.0412,0.052
20:44:03:809,-0.0012,0.0029,0.0725,0.073
20:44:03:811,0.0173,-0.0214,0.0679,0.073
20:44:03:816,0.0355,-0.0289,0.1014,0.111
20:44:03:822,0.0465,-0.0460,0.1087,0.127
20:44:03:825,0.0194,-0.0582,0.1091,0.125
20:44:03:831,0.0091,-0.0680,0.1143,0.133
20:44:03:835,-0.0129,-0.0542,0.1222,0.134
20:44:03:843,-0.0419,-0.0594,0.1302,0.149
20:44:03:845,-0.0612,-0.0457,0.1217,0.144
20:44:03:850,-0.0802,-0.0393,0.1253,0.154
20:44:03:856,-0.0684,-0.0306,0.1170,0.139
20:44:03:863,-0.0566,-0.0387,0.0754,0.102
20:44:03:864,-0.0617,-0.0348,0.0625,0.094
20:44:03:871,-0.0288,-0.0429,0.0611,0.080
20:44:03:873,-0.0224,-0.0463,0.0618,0.080
20:44:03:878,-0.0138,-0.0615,0.0646,0.090
20:44:03:885,-0.0339,-0.0863,0.0814,0.123
20:44:03:889,-0.0207,-0.0968,0.0909,0.134
20:44:03:895,-0.0029,-0.1144,0.0812,0.140
20:44:03:900,0.0146,-0.1131,0.0788,0.139
20:44:03:904,0.0485,-0.1071,0.0668,0.135
20:44:03:909,0.0466,-0.1084,0.0599,0.132
20:44:03:917,0.0731,-0.0835,0.0579,0.125
20:44:03:918,0.0829,-0.0636,0.0514,0.116
20:44:03:929,0.0713,-0.0604,0.0475,0.105
20:44:03:929,0.0409,-0.0215,0.0389,0.060
20:44:03:933,0.0512,0.0029,0.0447,0.068
20:44:03:938,0.0377,0.0131,0.0411,0.057
20:44:03:944,0.0007,0.0302,0.0351,0.046
20:44:03:948,0.0043,0.0236,0.0601,0.065
20:44:03:953,-0.0110,0.0479,0.0732,0.088
20:44:03:957,-0.0262,0.0316,0.1029,0.111
20:44:03:964,-0.0246,0.0391,0.1042,0.114
20:44:03:968,-0.0183,0.0489,0.1461,0.155
20:44:03:971,-0.0001,0.0325,0.1523,0.156
20:44:03:978,0.0013,0.0209,0.1826,0.184
20:44:03:982,-0.0044,0.0116,0.1963,0.197
20:44:03:987,0.0184,-0.0047,0.2006,0.202
20:44:03:992,0.0340,-0.0114,0.2053,0.208
20:44:03:996,0.0424,-0.0110,0.2005,0.205
20:44:04:009,0.0365,-0.0319,0.2030,0.209
20:44:04:010,0.0211,-0.0431,0.2057,0.211
20:44:04:020,0.0201,-0.0449,0.1896,0.196
20:44:04:021,-0.0022,-0.0300,0.2047,0.207
20:44:04:022,-0.0338,-0.0060,0.2033,0.206
20:44:04:026,-0.0177,0.0036,0.1857,0.187
20:44:04:032,0.0055,0.0369,0.1804,0.184
20:44:04:036,0.0166,0.0367,0.1609,0.166
20:44:04:041,0.0253,0.0437,0.1368,0.146
20:44:04:046,0.0030,0.0577,0.1128,0.127
20:44:04:051,-0.0072,0.0858,0.1245,0.151
20:44:04:055,-0.0103,0.1017,0.1145,0.154
20:44:04:061,0.0198,0.1082,0.0902,0.142
20:44:04:065,0.0496,0.1074,0.0848,0.146
20:44:04:071,0.0293,0.0877,0.0790,0.122
20:44:04:074,0.0567,0.0920,0.0706,0.129
20:44:04:081,0.0718,0.0417,0.0428,0.093
20:44:04:085,0.0845,0.0417,0.0458,0.105
20:44:04:090,0.0803,0.0156,0.0435,0.093
20:44:04:095,0.0904,0.0137,0.0385,0.099
20:44:04:100,0.0839,0.0166,0.0689,0.110
20:44:04:105,0.0727,0.0220,0.0774,0.109
20:44:04:109,0.0523,0.0276,0.0764,0.097
20:44:04:117,0.0439,0.0047,0.0967,0.106
20:44:04:118,0.0214,-0.0085,0.1146,0.117
20:44:04:126,0.0205,-0.0025,0.1111,0.113
20:44:04:129,-0.0089,-0.0156,0.0887,0.091
20:44:04:134,0.0048,-0.0024,0.0785,0.079
20:44:04:138,0.0160,-0.0011,0.0685,0.070
20:44:04:144,0.0294,-0.0070,0.0490,0.058
20:44:04:148,0.0594,-0.0176,0.0225,0.066
20:44:04:154,0.0820,-0.0209,0.0010,0.085
20:44:04:157,0.0925,-0.0646,-0.0133,0.114
20:44:04:164,0.1125,-0.0769,-0.0537,0.146
20:44:04:168,0.1086,-0.0962,-0.0796,0.165
20:44:04:174,0.1641,-0.1128,-0.0818,0.215
20:44:04:179,0.1717,-0.1126,-0.0581,0.213
20:44:04:183,0.1628,-0.1169,-0.0392,0.204
20:44:04:188,0.1516,-0.1259,0.0127,0.197
20:44:04:192,0.1145,-0.0826,0.0527,0.151
20:44:04:196,0.0659,-0.0728,0.0833,0.129
20:44:04:202,0.0416,-0.0251,0.0998,0.111
20:44:04:210,0.0389,0.0080,0.0926,0.101
20:44:04:223,0.0029,0.0289,0.0547,0.062
20:44:04:224,0.0052,0.0281,0.0313,0.042
20:44:04:225,-0.0069,0.0320,-0.0134,0.035
20:44:04:227,-0.0071,0.0169,-0.0295,0.035
20:44:04:232,0.0258,0.0018,-0.0765,0.081
20:44:04:235,0.0607,-0.0108,-0.1021,0.119
20:44:04:242,0.0906,-0.0304,-0.0943,0.134
20:44:04:246,0.0990,-0.0427,-0.0986,0.146
20:44:04:251,0.1026,-0.0548,-0.1003,0.154
20:44:04:256,0.1156,-0.0478,-0.1042,0.163
20:44:04:263,0.1216,-0.0598,-0.0794,0.157
20:44:04:266,0.1251,-0.0551,-0.0712,0.154
20:44:04:271,0.1050,-0.0527,-0.0558,0.130
20:44:04:274,0.0851,-0.0574,-0.0355,0.109
20:44:04:280,0.0583,-0.0644,-0.0200,0.089
20:44:04:285,0.0223,-0.0712,-0.0139,0.076
20:44:04:290,0.0317,-0.0994,-0.0103,0.105
20:44:04:295,0.0339,-0.1249,0.0145,0.130
20:44:04:302,0.0599,-0.0956,0.0105,0.113
20:44:04:311,0.0691,-0.0972,0.0184,0.121
20:44:04:313,0.0925,-0.0868,0.0549,0.138
20:44:04:314,0.0424,-0.0835,0.0724,0.118
20:44:04:323,0.0212,-0.0494,0.0664,0.085
20:44:04:324,-0.0139,-0.0439,0.0417,0.062
20:44:04:329,-0.0061,-0.0053,0.0055,0.010
20:44:04:334,-0.0576,-0.0145,-0.0138,0.061
20:44:04:339,-0.0659,0.0168,-0.0353,0.077
20:44:04:347,-0.0790,0.0383,-0.0663,0.110
20:44:04:350,-0.0754,0.0739,-0.0924,0.140
20:44:04:355,-0.0861,0.0712,-0.0926,0.145
20:44:04:358,-0.0897,0.0805,-0.1003,0.157
20:44:04:366,-0.0648,0.0635,-0.1201,0.151
20:44:04:368,-0.0567,0.0302,-0.1164,0.133
20:44:04:374,-0.0464,0.0233,-0.1130,0.124
20:44:04:378,-0.0195,0.0070,-0.1073,0.109
20:44:04:383,-0.0094,-0.0043,-0.0945,0.095
20:44:04:388,-0.0089,-0.0321,-0.0579,0.067
20:44:04:394,-0.0059,-0.0455,-0.0404,0.061
20:44:04:398,-0.0099,-0.0492,0.0035,0.050
20:44:04:403,-0.0400,-0.0480,0.0284,0.069
20:44:04:408,-0.0673,-0.0445,0.0437,0.092
20:44:04:411,-0.0968,-0.0385,0.0257,0.107
20:44:04:420,-0.1213,-0.0160,0.0076,0.123
20:44:04:431,-0.1337,-0.0245,0.0204,0.137
20:44:04:431,-0.1508,0.0169,0.0281,0.154
20:44:04:432,-0.1086,0.0270,0.0522,0.123
20:44:04:436,-0.0928,0.0656,0.0475,0.123
20:44:04:440,-0.0772,0.0729,0.0595,0.122
20:44:04:447,-0.0189,0.0945,0.0452,0.106
20:44:04:452,-0.0039,0.1253,0.0143,0.126
20:44:04:456,0.0299,0.0989,-0.0070,0.104
20:44:04:462,0.0586,0.0798,-0.0282,0.103
20:44:04:467,0.0989,0.0323,-0.0518,0.116
20:44:04:472,0.1246,0.0112,-0.0705,0.144
20:44:04:475,0.1429,-0.0120,-0.0654,0.158
20:44:04:481,0.1207,-0.0185,-0.0533,0.133
20:44:04:486,0.1130,-0.0225,-0.0625,0.131
20:44:04:491,0.1052,-0.0526,-0.0481,0.127
20:44:04:496,0.0738,-0.0636,-0.0385,0.105
20:44:04:502,0.0593,-0.0744,-0.0217,0.098
20:44:04:512,0.0544,-0.0520,-0.0003,0.075
20:44:04:512,0.0543,-0.0891,-0.0025,0.104
20:44:04:514,0.0875,-0.0736,0.0192,0.116
20:44:04:527,0.0777,-0.0701,0.0244,0.108
20:44:04:527,0.0777,-0.0785,0.0157,0.112
20:44:04:531,0.0540,-0.0582,0.0167,0.081
20:44:04:535,0.0495,-0.0429,0.0297,0.072
20:44:04:541,0.0023,-0.0276,0.0191,0.034
20:44:04:545,-0.0729,-0.0196,0.0299,0.081
20:44:04:550,-0.0835,0.0120,0.0239,0.088
20:44:04:553,-0.0964,0.0100,0.0345,0.103
20:44:04:559,-0.0856,0.0151,0.0637,0.108
20:44:04:564,-0.0488,0.0248,0.0475,0.072
20:44:04:569,-0.0219,0.0155,0.0740,0.079
20:44:04:574,-0.0119,0.0133,0.0716,0.074
20:44:04:579,-0.0067,0.0134,0.0763,0.078
20:44:04:584,-0.0111,0.0206,0.0975,0.100
20:44:04:589,-0.0296,0.0136,0.1043,0.109
20:44:04:594,-0.0125,0.0067,0.0848,0.086
20:44:04:599,-0.0335,-0.0098,0.0607,0.070
20:44:04:603,-0.0259,-0.0237,0.0510,0.062
20:44:04:608,-0.0159,-0.0471,0.0462,0.068
20:44:04:613,-0.0084,-0.0583,0.0296,0.066
20:44:04:622,0.0038,-0.0600,0.0250,0.065
20:44:04:623,-0.0101,-0.0971,0.0205,0.100
20:44:04:628,-0.0239,-0.0960,0.0162,0.100
20:44:04:633,-0.0566,-0.0878,0.0262,0.108
20:44:04:636,-0.0463,-0.0916,0.0433,0.111
20:44:04:643,-0.0527,-0.0622,0.0438,0.093
20:44:04:647,-0.0756,-0.0402,0.0609,0.105
20:44:04:652,-0.0557,-0.0302,0.0732,0.097
20:44:04:657,-0.0621,0.0009,0.0997,0.118
20:44:04:662,-0.0685,0.0222,0.1166,0.137
20:44:04:667,-0.0630,0.0219,0.1333,0.149
20:44:04:672,-0.0457,0.0239,0.1428,0.152
20:44:04:675,-0.0546,0.0259,0.1404,0.153
20:44:04:680,-0.0304,0.0373,0.1307,0.139
20:44:04:687,-0.0158,0.0486,0.1163,0.127
20:44:04:692,-0.0181,0.0526,0.1540,0.164
20:44:04:696,-0.0061,0.0447,0.1297,0.137
20:44:04:701,0.0034,0.0368,0.1054,0.112
20:44:04:706,-0.0015,0.0290,0.1072,0.111
20:44:04:711,-0.0206,0.0118,0.0947,0.098
20:44:04:719,0.0103,-0.0005,0.0632,0.064
20:44:04:722,0.0124,-0.0009,0.0603,0.062
20:44:04:726,0.0215,0.0082,0.0240,0.033
20:44:04:730,0.0045,0.0005,0.0165,0.017
20:44:04:736,0.0351,-0.0071,-0.0027,0.036
20:44:04:742,0.0630,0.0114,0.0045,0.064
20:44:04:746,0.0480,-0.0106,0.0211,0.053
20:44:04:750,0.0568,0.0151,0.0118,0.060
20:44:04:753,0.0490,0.0143,0.0288,0.059
20:44:04:760,0.0602,0.0136,0.0269,0.067
20:44:04:766,0.0287,0.0104,0.0347,0.046
20:44:04:769,0.0283,0.0286,0.0353,0.054
20:44:04:775,0.0065,0.0301,0.0336,0.046
20:44:04:784,0.0063,0.0458,0.0366,0.059
20:44:04:787,-0.0011,0.0519,0.0632,0.082
20:44:04:789,0.0202,0.0605,0.0659,0.092
20:44:04:794,0.0176,0.0833,0.0684,0.109
20:44:04:799,0.0126,0.1131,0.0779,0.138
20:44:04:804,0.0077,0.1213,0.0823,0.147
20:44:04:809,0.0004,0.0891,0.1080,0.140
20:44:04:814,-0.0021,0.0832,0.1025,0.132
20:44:04:820,0.0286,0.0988,0.1088,0.150
20:44:04:828,0.0116,0.0809,0.1150,0.141
20:44:04:828,0.0113,0.0419,0.1116,0.120
20:44:04:834,-0.0081,0.0245,0.1105,0.113
20:44:04:837,-0.0368,0.0024,0.1024,0.109
20:44:04:842,-0.0534,-0.0172,0.1086,0.122
20:44:04:847,-0.0486,-0.0392,0.0911,0.110
20:44:04:853,-0.0463,-0.0088,0.0619,0.078
20:44:04:857,-0.0107,-0.0261,0.0353,0.045
20:44:04:862,-0.0087,-0.0504,-0.0006,0.051
20:44:04:868,-0.0090,-0.0271,-0.0313,0.042
20:44:04:874,0.0121,-0.0109,-0.0737,0.075
20:44:04:876,0.0306,-0.0162,-0.1135,0.119
20:44:04:882,0.0419,-0.0237,-0.1292,0.138
20:44:04:888,0.0081,0.0021,-0.1448,0.145
20:44:04:893,-0.0017,0.0230,-0.1674,0.169
20:44:04:898,-0.0422,-0.0036,-0.1543,0.160
20:44:04:901,-0.0278,-0.0063,-0.1699,0.172
20:44:04:907,-0.0349,-0.0067,-0.1641,0.168
20:44:04:912,-0.0207,-0.0046,-0.1537,0.155
20:44:04:917,-0.0112,-0.0215,-0.1174,0.120
20:44:04:925,0.0004,-0.0336,-0.0837,0.090
20:44:04:927,0.0167,-0.0196,-0.0596,0.065
20:44:04:931,-0.0026,0.0110,-0.0285,0.031
20:44:04:936,-0.0053,0.0104,-0.0260,0.028
20:44:04:942,-0.0055,0.0264,-0.0067,0.028
20:44:04:946,0.0085,0.0398,-0.0067,0.041
20:44:04:950,0.0271,0.0199,-0.0138,0.036
20:44:04:954,0.0527,0.0334,-0.0162,0.064
20:44:04:963,0.0614,0.0350,-0.0256,0.075
20:44:04:967,0.0725,0.0176,-0.0159,0.076
20:44:04:970,0.0218,0.0097,-0.0251,0.035
20:44:04:976,0.0261,0.0303,-0.0365,0.054
20:44:04:981,0.0161,0.0436,-0.0215,0.051
20:44:04:986,0.0109,0.0164,-0.0304,0.036
20:44:04:990,0.0010,0.0084,-0.0461,0.047
20:44:04:994,0.0078,0.0123,-0.0545,0.056
20:44:04:998,0.0098,-0.0314,-0.0533,0.063
20:44:05:004,0.0331,-0.0485,-0.0736,0.094
20:44:05:015,0.0776,-0.0939,-0.0962,0.155
20:44:05:015,0.1123,-0.1009,-0.0903,0.176
20:44:05:023,0.1207,-0.1053,-0.0654,0.173
20:44:05:024,0.1006,-0.0905,-0.0430,0.142
20:44:05:029,0.0548,-0.0805,-0.0182,0.099
20:44:05:034,0.0236,-0.0823,-0.0053,0.086
20:44:05:038,-0.0050,-0.0937,0.0076,0.094
20:44:05:044,0.0047,-0.0836,0.0157,0.085
20:44:05:048,-0.0237,-0.0474,0.0165,0.056
20:44:05:054,-0.0352,-0.0733,0.0386,0.090
20:44:05:059,-0.0372,-0.0894,0.0364,0.103
20:44:05:063,-0.0345,-0.0816,0.0363,0.096
20:44:05:068,-0.0484,-0.0738,0.0596,0.107
20:44:05:073,-0.0361,-0.0614,0.0944,0.118
20:44:05:077,-0.0264,-0.0253,0.0885,0.096
20:44:05:083,-0.0262,-0.0252,0.0876,0.095
20:44:05:087,0.0334,-0.0013,0.0844,0.091
20:44:05:092,0.0617,-0.0013,0.0482,0.078
20:44:05:097,0.0945,0.0059,-0.0066,0.095
20:44:05:102,0.0797,0.0582,-0.0466,0.109
20:44:05:107,0.0650,0.0698,-0.0933,0.133
20:44:05:116,0.0505,0.0908,-0.1351,0.170
20:44:05:116,0.0147,0.1306,-0.1718,0.216
20:44:05:130,-0.0042,0.1202,-0.1917,0.226
20:44:05:131,-0.0064,0.1099,-0.1997,0.228
20:44:05:132,-0.0015,0.1163,-0.2032,0.234
20:44:05:138,0.0081,0.1226,-0.1829,0.220
20:44:05:140,0.0270,0.1145,-0.1558,0.195
20:44:05:146,0.0363,0.0923,-0.1123,0.150
20:44:05:151,0.0218,0.0726,-0.0666,0.101
20:44:05:155,0.0549,0.0508,-0.0259,0.079
20:44:05:161,0.0546,0.0267,-0.0021,0.061
20:44:05:166,0.0353,0.0194,0.0170,0.044
20:44:05:171,0.0304,0.0193,0.0622,0.072
20:44:05:176,0.0113,0.0216,0.0691,0.073
20:44:05:182,0.0114,0.0405,0.0808,0.091
20:44:05:185,-0.0288,0.0237,0.0830,0.091
20:44:05:191,-0.0616,0.0259,0.0945,0.116
20:44:05:194,-0.0633,0.0044,0.0870,0.108
20:44:05:201,-0.0390,0.0305,0.0794,0.094
20:44:05:205,-0.0623,0.0374,0.0646,0.097
20:44:05:211,-0.0261,0.0205,0.0449,0.056
20:44:05:215,-0.0069,-0.0058,0.0347,0.036
20:44:05:225,0.0193,-0.0247,0.0364,0.048
20:44:05:225,0.0238,-0.0173,0.0214,0.036
20:44:05:232,0.0261,-0.0171,0.0184,0.036
20:44:05:235,0.0187,-0.0003,-0.0013,0.019
20:44:05:238,0.0138,-0.0145,-0.0065,0.021
20:44:05:243,0.0137,0.0071,-0.0045,0.016
20:44:05:250,0.0256,-0.0023,-0.0048,0.026
20:44:05:254,0.0136,0.0050,-0.0145,0.020
