time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:50:19:292,1.0201,0.1340,-0.4178,1.110
20:50:19:295,0.9788,0.2608,-0.4504,1.109
20:50:19:301,0.9134,0.4208,-0.4760,1.113
20:50:19:307,0.8600,0.5377,-0.4467,1.108
20:50:19:311,0.8019,0.6114,-0.4176,1.091
20:50:19:316,0.7681,0.6779,-0.3646,1.087
20:50:19:321,0.7275,0.7109,-0.2590,1.050
20:50:19:326,0.6656,0.7414,-0.1506,1.008
20:50:19:331,0.6352,0.7550,-0.0467,0.988
20:50:19:336,0.6028,0.7758,0.0288,0.983
20:50:19:339,0.5877,0.7536,0.1048,0.961
20:50:19:346,0.5661,0.7241,0.2147,0.944
20:50:19:351,0.5379,0.6492,0.3060,0.897
20:50:19:355,0.5344,0.5863,0.3833,0.881
20:50:19:361,0.5411,0.5354,0.4467,0.883
20:50:19:365,0.5483,0.4415,0.4795,0.852
20:50:19:377,0.5489,0.3811,0.4815,0.824
20:50:19:378,0.5642,0.2945,0.5175,0.820
20:50:19:378,0.5462,0.2247,0.5586,0.813
20:50:19:385,0.5499,0.1644,0.6263,0.849
20:50:19:390,0.6086,0.1592,0.6944,0.937
20:50:19:395,0.6484,0.1564,0.7219,0.983
20:50:19:399,0.6839,0.1368,0.7209,1.003
20:50:19:405,0.7056,0.1220,0.6674,0.979
20:50:19:409,0.7207,0.0786,0.6353,0.964
20:50:19:414,0.6861,0.0639,0.5838,0.903
20:50:19:418,0.6590,0.0565,0.5249,0.844
20:50:19:426,0.6683,0.0468,0.4440,0.804
20:50:19:429,0.6466,0.0132,0.3553,0.738
20:50:19:434,0.6395,-0.0273,0.2922,0.704
20:50:19:439,0.6251,-0.0606,0.2426,0.673
20:50:19:445,0.6107,-0.0913,0.1947,0.647
20:50:19:448,0.5961,-0.1387,0.1554,0.631
20:50:19:454,0.5599,-0.1739,0.1535,0.606
20:50:19:457,0.5043,-0.2066,0.1436,0.564
20:50:19:465,0.5011,-0.2631,0.1448,0.584
20:50:19:481,0.4953,-0.2763,0.1284,0.581
20:50:19:482,0.4914,-0.2656,0.1377,0.575
20:50:19:482,0.4752,-0.2835,0.1249,0.567
20:50:19:483,0.4824,-0.2560,0.1141,0.558
20:50:19:488,0.5010,-0.2451,0.0887,0.565
20:50:19:493,0.5381,-0.2391,0.0657,0.593
20:50:19:496,0.5533,-0.2474,0.0307,0.607
20:50:19:501,0.5872,-0.2365,0.0316,0.634
20:50:19:507,0.6401,-0.2185,0.0255,0.677
20:50:19:512,0.6737,-0.1982,0.0052,0.702
20:50:19:517,0.7338,-0.1014,-0.0292,0.741
20:50:19:522,0.7719,0.0190,-0.0961,0.778
20:50:19:527,0.7458,0.1313,-0.1814,0.779
20:50:19:531,0.7559,0.2071,-0.2421,0.820
20:50:19:535,0.7283,0.2751,-0.2738,0.825
20:50:19:542,0.6868,0.2714,-0.2908,0.794
20:50:19:546,0.6363,0.2771,-0.2862,0.751
20:50:19:552,0.6006,0.2757,-0.3050,0.728
20:50:19:556,0.5437,0.2647,-0.3400,0.694
20:50:19:561,0.5016,0.2586,-0.3651,0.672
20:50:19:569,0.4312,0.2643,-0.4111,0.652
20:50:19:573,0.3875,0.2273,-0.4232,0.617
20:50:19:578,0.3584,0.1977,-0.4208,0.587
20:50:19:589,0.3367,0.1516,-0.3730,0.525
20:50:19:590,0.2822,0.0799,-0.3277,0.440
20:50:19:590,0.2165,0.0442,-0.2918,0.366
20:50:19:595,0.1824,0.0183,-0.2843,0.338
20:50:19:600,0.1393,-0.0098,-0.2766,0.310
20:50:19:605,0.0847,-0.0424,-0.2496,0.267
20:50:19:610,0.0116,-0.0250,-0.1987,0.201
20:50:19:615,-0.0396,-0.0410,-0.1739,0.183
20:50:19:619,-0.0998,-0.0499,-0.1418,0.180
20:50:19:625,-0.1527,-0.0634,-0.1262,0.208
20:50:19:629,-0.1842,-0.1338,-0.0818,0.242
20:50:19:634,-0.2208,-0.1183,-0.0374,0.253
20:50:19:639,-0.2481,-0.1053,-0.0094,0.270
20:50:19:645,-0.2236,-0.0664,0.0285,0.235
20:50:19:649,-0.2284,-0.0802,0.0812,0.255
20:50:19:654,-0.2100,-0.0251,0.1461,0.257
20:50:19:658,-0.1448,-0.0015,0.1761,0.228
20:50:19:665,-0.0758,0.0147,0.1973,0.212
20:50:19:678,-0.0172,0.0520,0.1719,0.180
20:50:19:679,0.0455,0.1150,0.1641,0.206
20:50:19:680,0.1312,0.1655,0.1218,0.244
20:50:19:684,0.1902,0.2179,0.0877,0.302
20:50:19:688,0.2204,0.2365,0.0141,0.324
20:50:19:694,0.2483,0.2217,-0.0465,0.336
20:50:19:697,0.2669,0.1975,-0.0636,0.338
20:50:19:703,0.2788,0.1664,-0.0614,0.330
20:50:19:708,0.2862,0.1569,-0.0877,0.338
20:50:19:712,0.2775,0.1451,-0.1042,0.330
20:50:19:718,0.2715,0.0954,-0.1326,0.317
20:50:19:722,0.2469,0.0486,-0.1302,0.283
20:50:19:727,0.1944,-0.0002,-0.1115,0.224
20:50:19:732,0.1495,-0.0888,-0.0363,0.178
20:50:19:736,0.1218,-0.1435,0.0332,0.191
20:50:19:740,0.0658,-0.1668,0.1043,0.207
20:50:19:747,0.0176,-0.1543,0.1293,0.202
20:50:19:752,0.0079,-0.1917,0.1467,0.242
20:50:19:756,-0.0468,-0.1765,0.1755,0.253
20:50:19:765,-0.0440,-0.1685,0.2013,0.266
20:50:19:767,-0.0671,-0.1535,0.2265,0.282
20:50:19:783,-0.0755,-0.1124,0.2535,0.287
20:50:19:784,-0.0836,-0.0788,0.2872,0.309
20:50:19:784,-0.1297,-0.1189,0.3298,0.374
20:50:19:786,-0.1372,-0.1208,0.3672,0.410
20:50:19:791,-0.1615,-0.1345,0.3566,0.414
20:50:19:796,-0.1166,-0.1006,0.3554,0.387
20:50:19:800,0.0229,-0.0456,0.3304,0.334
20:50:19:806,0.1140,0.0043,0.2815,0.304
20:50:19:810,0.1883,0.0300,0.2326,0.301
20:50:19:815,0.1816,0.0413,0.1930,0.268
20:50:19:820,0.1587,0.0360,0.1505,0.222
20:50:19:825,0.1529,0.0380,0.0767,0.175
20:50:19:831,0.1259,0.0899,0.0307,0.158
20:50:19:835,0.1208,0.1438,-0.0231,0.189
20:50:19:840,0.1233,0.1856,-0.0326,0.225
20:50:19:845,0.0978,0.2319,-0.0481,0.256
20:50:19:849,0.1086,0.2875,-0.0123,0.308
20:50:19:855,0.0890,0.3260,0.0031,0.338
20:50:19:858,0.0724,0.3549,0.0626,0.368
20:50:19:865,0.0423,0.3717,0.0757,0.382
20:50:19:880,0.0343,0.4382,0.0979,0.450
20:50:19:881,0.0601,0.5185,0.1387,0.540
20:50:19:881,0.0766,0.5625,0.2218,0.610
20:50:19:885,0.1123,0.5871,0.3238,0.680
20:50:19:888,0.1410,0.5806,0.3995,0.719
20:50:19:894,0.1319,0.5099,0.3876,0.654
20:50:19:897,0.1444,0.4374,0.3577,0.583
20:50:19:904,0.0880,0.3203,0.3289,0.467
20:50:19:908,0.0767,0.1637,0.3083,0.357
20:50:19:913,0.0319,0.0321,0.3030,0.306
20:50:19:918,0.0106,-0.1270,0.2676,0.296
20:50:19:923,-0.0087,-0.2658,0.2046,0.336
20:50:19:928,0.0070,-0.3656,0.1450,0.393
20:50:19:933,0.0054,-0.4716,0.0862,0.479
20:50:19:937,0.0291,-0.5460,0.0470,0.549
20:50:19:942,0.0423,-0.5675,-0.0085,0.569
20:50:19:948,0.0595,-0.5816,-0.0661,0.588
20:50:19:952,0.0736,-0.5719,-0.1140,0.588
20:50:19:957,0.1393,-0.5385,-0.1335,0.572
20:50:19:965,0.1757,-0.4389,-0.1460,0.495
20:50:19:967,0.1880,-0.3306,-0.1303,0.402
20:50:19:978,0.2216,-0.1994,-0.1220,0.322
20:50:19:979,0.2288,-0.1025,-0.1351,0.285
20:50:19:980,0.1957,-0.0349,-0.1696,0.261
20:50:19:988,0.1629,-0.0011,-0.2108,0.266
20:50:19:991,0.1708,0.0063,-0.2423,0.296
20:50:19:996,0.1835,0.0113,-0.2475,0.308
20:50:20:001,0.2037,-0.0003,-0.2147,0.296
20:50:20:006,0.2333,-0.0166,-0.1442,0.275
20:50:20:011,0.2322,-0.0399,-0.0813,0.249
20:50:20:016,0.1956,-0.0227,-0.0427,0.202
20:50:20:021,0.1379,0.0039,-0.0185,0.139
20:50:20:025,0.0755,0.0373,0.0056,0.084
20:50:20:031,0.0252,0.0776,0.0394,0.091
20:50:20:036,-0.0180,0.1198,0.0757,0.143
20:50:20:040,-0.0448,0.1711,0.0884,0.198
20:50:20:045,-0.0457,0.2434,0.1062,0.269
20:50:20:050,-0.0422,0.2817,0.0910,0.299
20:50:20:055,-0.0129,0.3221,0.0763,0.331
20:50:20:059,0.0422,0.3905,0.0383,0.395
20:50:20:067,0.0803,0.4038,0.0034,0.412
20:50:20:070,0.1184,0.4288,-0.0073,0.445
20:50:20:083,0.1707,0.3942,-0.0246,0.430
20:50:20:084,0.1447,0.3195,-0.0367,0.353
20:50:20:085,0.1334,0.2121,-0.0412,0.254
20:50:20:089,0.1297,0.1033,-0.0907,0.189
20:50:20:096,0.1118,-0.0118,-0.1419,0.181
20:50:20:098,0.1202,-0.0856,-0.1928,0.243
20:50:20:105,0.1449,-0.1492,-0.2219,0.304
20:50:20:109,0.1477,-0.2432,-0.2321,0.367
20:50:20:114,0.1690,-0.3078,-0.2352,0.423
20:50:20:119,0.1947,-0.3387,-0.2078,0.442
20:50:20:124,0.2223,-0.3265,-0.2069,0.446
20:50:20:128,0.2117,-0.3096,-0.1970,0.424
20:50:20:133,0.2151,-0.2715,-0.1660,0.384
20:50:20:137,0.1874,-0.2503,-0.1403,0.343
20:50:20:144,0.1502,-0.2340,-0.0867,0.291
20:50:20:148,0.1367,-0.1869,-0.0692,0.242
20:50:20:153,0.1207,-0.1402,-0.0188,0.186
20:50:20:158,0.0855,-0.0701,-0.0210,0.113
20:50:20:163,0.0764,0.0017,-0.0253,0.080
20:50:20:167,0.0576,0.0444,0.0062,0.073
20:50:20:181,0.0364,0.0986,0.0426,0.113
20:50:20:182,0.0152,0.0811,0.0458,0.094
20:50:20:183,-0.0058,0.0970,0.0611,0.115
20:50:20:187,0.0068,0.0747,0.0671,0.101
20:50:20:192,-0.0398,0.0526,0.0259,0.071
20:50:20:197,-0.0407,0.0852,0.0302,0.099
20:50:20:201,-0.0675,0.0772,-0.0273,0.106
20:50:20:207,-0.0917,0.0598,-0.0894,0.141
20:50:20:211,-0.1158,0.0616,-0.1489,0.198
20:50:20:216,-0.1040,0.0682,-0.1941,0.231
20:50:20:220,-0.0946,0.0700,-0.1779,0.213
20:50:20:226,-0.1088,0.0624,-0.1173,0.172
20:50:20:231,-0.0991,0.0621,-0.0793,0.141
20:50:20:236,-0.0820,0.0642,-0.0351,0.110
20:50:20:241,-0.0766,0.1067,0.0034,0.131
20:50:20:246,-0.0829,0.1133,0.0317,0.144
20:50:20:251,-0.0794,0.1270,0.0572,0.160
20:50:20:256,-0.0803,0.0907,0.1156,0.167
20:50:20:260,-0.0666,0.0784,0.1761,0.204
20:50:20:267,-0.0623,0.0662,0.2317,0.249
20:50:20:270,-0.0555,0.0256,0.2635,0.270
20:50:20:286,-0.0440,0.0303,0.2290,0.235
20:50:20:287,-0.0492,0.0349,0.1598,0.171
20:50:20:288,-0.0688,0.0490,0.1106,0.139
20:50:20:290,-0.0290,0.0486,0.0882,0.105
20:50:20:294,-0.0108,0.0482,0.0641,0.081
20:50:20:298,0.0003,0.0714,0.0620,0.095
20:50:20:307,0.0279,0.0897,0.0292,0.098
20:50:20:309,0.0343,0.1102,0.0016,0.115
20:50:20:314,0.0264,0.0973,-0.0687,0.122
20:50:20:319,0.0379,0.0822,-0.0934,0.130
20:50:20:325,0.0282,0.0530,-0.1205,0.135
20:50:20:329,0.0189,0.0525,-0.1073,0.121
20:50:20:334,-0.0043,0.0235,-0.1088,0.111
20:50:20:337,-0.0128,0.0091,-0.1009,0.102
20:50:20:345,-0.0258,0.0162,-0.0910,0.096
20:50:20:349,-0.0719,0.0161,-0.0742,0.105
20:50:20:354,-0.0939,0.0207,-0.0647,0.116
20:50:20:358,-0.1370,0.0348,-0.0315,0.145
20:50:20:369,-0.1349,0.0535,0.0420,0.151
20:50:20:370,-0.1496,0.0744,0.0700,0.181
20:50:20:389,-0.1501,0.0643,0.0529,0.172
20:50:20:390,-0.1413,0.0210,0.0553,0.153
20:50:20:390,-0.1161,-0.0386,0.0698,0.141
20:50:20:390,-0.1196,-0.0669,0.0511,0.146
20:50:20:392,-0.0780,-0.1495,0.0730,0.184
20:50:20:398,-0.0912,-0.2029,0.0589,0.230
20:50:20:402,-0.0495,-0.2060,0.0447,0.217
20:50:20:407,-0.0720,-0.2162,0.0398,0.231
20:50:20:412,-0.0610,-0.2239,0.0204,0.233
20:50:20:416,-0.0735,-0.2149,0.0102,0.227
20:50:20:422,-0.0645,-0.2154,0.0186,0.226
20:50:20:427,-0.0983,-0.1779,0.0291,0.205
20:50:20:432,-0.1010,-0.1525,0.0321,0.186
20:50:20:436,-0.1323,-0.1036,0.0705,0.182
20:50:20:441,-0.0993,-0.0314,0.0824,0.133
20:50:20:447,-0.0763,0.0118,0.0825,0.113
20:50:20:451,-0.0370,0.0593,0.1043,0.126
20:50:20:456,-0.0123,0.0897,0.1334,0.161
20:50:20:460,0.0454,0.1507,0.1581,0.223
20:50:20:469,0.0717,0.1447,0.1616,0.228
20:50:20:471,0.1239,0.1814,0.1536,0.268
20:50:20:496,0.1403,0.1821,0.1509,0.275
20:50:20:497,0.1591,0.1661,0.1438,0.271
20:50:20:498,0.1352,0.1456,0.1489,0.248
20:50:20:498,0.0879,0.0966,0.1186,0.176
20:50:20:499,0.0481,0.0624,0.0458,0.091
20:50:20:499,0.0061,0.0332,-0.0171,0.038
20:50:20:507,-0.0144,0.0185,-0.0680,0.072
20:50:20:510,-0.0161,-0.0007,-0.0952,0.097
20:50:20:515,-0.0273,0.0396,-0.0919,0.104
20:50:20:520,0.0161,0.1105,-0.0916,0.144
20:50:20:526,0.0048,0.1809,-0.0800,0.198
20:50:20:529,0.0292,0.2744,-0.0594,0.282
20:50:20:534,0.0822,0.3032,-0.0203,0.315
20:50:20:538,0.0971,0.3317,0.0424,0.348
20:50:20:546,0.1336,0.3599,0.1024,0.397
20:50:20:549,0.1583,0.3474,0.1601,0.414
20:50:20:554,0.1284,0.2805,0.1774,0.356
20:50:20:559,0.0823,0.1855,0.1879,0.277
20:50:20:566,0.0530,0.0818,0.1801,0.205
20:50:20:570,0.0473,-0.0188,0.2250,0.231
20:50:20:591,0.0414,-0.1162,0.2061,0.240
20:50:20:592,0.0518,-0.1511,0.1616,0.227
20:50:20:593,0.0713,-0.1976,0.0892,0.228
20:50:20:593,0.0808,-0.2533,0.0340,0.268
20:50:20:594,0.0734,-0.3131,0.0123,0.322
20:50:20:598,0.0992,-0.3416,-0.0239,0.357
20:50:20:603,0.0843,-0.3674,-0.0604,0.382
20:50:20:607,0.0956,-0.3597,-0.0687,0.378
20:50:20:612,0.0546,-0.3329,-0.1062,0.354
20:50:20:616,0.0495,-0.2992,-0.1179,0.325
20:50:20:621,0.0064,-0.2515,-0.1207,0.279
20:50:20:627,-0.0032,-0.1969,-0.0766,0.211
20:50:20:632,0.0087,-0.1499,-0.0334,0.154
20:50:20:637,-0.0174,-0.1151,0.0162,0.118
20:50:20:642,-0.0480,-0.0544,0.0725,0.103
20:50:20:647,-0.0546,-0.0417,0.1115,0.131
20:50:20:652,-0.0802,0.0017,0.1337,0.156
20:50:20:656,-0.0917,0.0495,0.1725,0.202
20:50:20:661,-0.1127,0.0802,0.1854,0.231
20:50:20:670,-0.0721,0.1296,0.1892,0.240
20:50:20:671,-0.0675,0.1525,0.1911,0.254
20:50:20:684,-0.0415,0.1822,0.1650,0.249
20:50:20:684,-0.0180,0.1641,0.1538,0.226
20:50:20:686,-0.0182,0.1082,0.1404,0.178
20:50:20:691,0.0008,0.0717,0.0990,0.122
20:50:20:696,-0.0062,0.0379,0.0459,0.060
20:50:20:700,-0.0131,0.0257,-0.0260,0.039
20:50:20:705,-0.0128,0.0161,-0.0810,0.084
20:50:20:710,-0.0029,0.0042,-0.1265,0.127
20:50:20:715,-0.0215,-0.0027,-0.1319,0.134
20:50:20:721,-0.0044,0.0071,-0.1402,0.140
20:50:20:725,-0.0063,0.0311,-0.1275,0.131
20:50:20:729,-0.0176,0.0478,-0.0915,0.105
20:50:20:734,-0.0120,0.0834,-0.0274,0.089
20:50:20:740,-0.0040,0.1282,0.0125,0.129
20:50:20:745,-0.0126,0.1346,0.0096,0.135
20:50:20:750,-0.0283,0.1551,0.0024,0.158
20:50:20:754,-0.0370,0.1279,0.0004,0.133
20:50:20:762,-0.0125,0.1081,0.0085,0.109
20:50:20:765,0.0166,0.0669,0.0077,0.069
20:50:20:772,0.0571,0.0047,0.0241,0.062
20:50:20:774,0.0857,-0.0500,0.0336,0.105
20:50:20:778,0.1165,-0.0829,0.0149,0.144
20:50:20:785,0.1354,-0.1202,-0.0392,0.185
20:50:20:789,0.1236,-0.1146,-0.0761,0.185
20:50:20:794,0.1049,-0.1114,-0.1271,0.199
20:50:20:798,0.0937,-0.0963,-0.1541,0.204
20:50:20:806,0.0706,-0.0742,-0.1168,0.155
20:50:20:807,0.0574,-0.0713,-0.0990,0.135
20:50:20:814,0.0491,-0.0565,-0.0694,0.102
20:50:20:817,-0.0067,-0.0277,-0.0637,0.070
20:50:20:823,-0.0169,-0.0062,-0.0912,0.093
20:50:20:828,-0.0604,-0.0062,-0.1042,0.121
20:50:20:833,-0.0895,-0.0110,-0.0954,0.131
20:50:20:838,-0.1045,-0.0134,-0.0841,0.135
20:50:20:842,-0.1220,-0.0254,-0.0822,0.149
20:50:20:847,-0.1305,-0.0277,-0.0944,0.163
20:50:20:853,-0.1582,-0.0395,-0.0850,0.184
20:50:20:856,-0.1648,-0.0607,-0.0636,0.187
20:50:20:861,-0.1551,-0.0676,-0.0231,0.171
20:50:20:867,-0.1101,-0.0554,-0.0066,0.123
20:50:20:871,-0.0891,0.0184,-0.0211,0.093
20:50:20:877,-0.0208,0.0892,-0.0070,0.092
20:50:20:893,0.0165,0.1120,-0.0215,0.115
20:50:20:895,0.0324,0.1179,-0.0337,0.127
20:50:20:895,0.0440,0.1072,-0.0340,0.121
20:50:20:896,0.0678,0.0753,-0.0510,0.113
20:50:20:901,0.0897,0.1100,-0.0371,0.147
20:50:20:906,0.0858,0.0946,-0.0069,0.128
20:50:20:911,0.0872,0.0818,-0.0079,0.120
20:50:20:916,0.0627,0.0310,-0.0206,0.073
20:50:20:920,0.0363,-0.0169,-0.0475,0.062
20:50:20:927,0.0101,-0.0360,-0.0788,0.087
20:50:20:931,-0.0137,-0.0383,-0.0886,0.097
20:50:20:935,-0.0472,-0.0500,-0.1030,0.124
20:50:20:939,-0.0570,-0.0593,-0.0865,0.119
20:50:20:945,-0.0457,-0.0780,-0.0701,0.114
20:50:20:950,-0.0632,-0.1084,-0.0563,0.138
20:50:20:955,-0.0547,-0.0720,-0.0689,0.114
20:50:20:963,-0.0440,-0.0384,-0.0482,0.076
20:50:20:965,-0.0382,-0.0049,-0.0018,0.039
20:50:20:983,0.0010,0.0543,0.0181,0.057
20:50:20:984,0.0093,0.0893,0.0139,0.091
20:50:20:984,0.0085,0.0932,0.0026,0.094
20:50:20:985,0.0173,0.1113,0.0435,0.121
20:50:20:989,0.0144,0.1483,0.0722,0.166
20:50:20:994,0.0236,0.1635,0.0914,0.189
20:50:20:999,0.0351,0.1525,0.0632,0.169
20:50:21:005,0.0324,0.1273,0.0403,0.137
20:50:21:009,0.0416,0.0904,0.0463,0.110
20:50:21:014,0.0506,0.0585,0.0668,0.102
20:50:21:017,0.0524,0.0056,0.0778,0.094
20:50:21:025,0.0612,-0.0304,0.0700,0.098
20:50:21:028,0.0532,-0.0660,0.0505,0.099
20:50:21:033,0.0332,-0.0895,0.0264,0.099
20:50:21:038,0.0227,-0.1152,0.0118,0.118
20:50:21:044,0.0074,-0.1050,-0.0122,0.106
20:50:21:048,-0.0224,-0.0759,-0.0480,0.093
20:50:21:053,-0.0312,-0.0138,-0.0719,0.080
20:50:21:057,-0.0286,0.0597,-0.1053,0.124
20:50:21:063,-0.0502,0.1160,-0.1292,0.181
20:50:21:067,0.0040,0.1718,-0.1293,0.215
20:50:21:072,0.0575,0.2177,-0.1081,0.250
20:50:21:090,0.1060,0.2371,-0.0752,0.270
20:50:21:091,0.1685,0.2540,-0.0308,0.306
20:50:21:091,0.1812,0.2684,-0.0294,0.325
20:50:21:092,0.2253,0.2257,-0.0304,0.320
20:50:21:095,0.2387,0.2236,-0.0171,0.328
20:50:21:100,0.2194,0.1551,-0.0204,0.269
20:50:21:107,0.1911,0.1015,0.0073,0.216
20:50:21:111,0.1536,0.0268,0.0373,0.160
20:50:21:117,0.0879,-0.0330,0.0388,0.102
20:50:21:121,0.0582,-0.0662,0.0334,0.094
20:50:21:127,0.0190,-0.1228,0.0139,0.125
20:50:21:131,0.0010,-0.1458,-0.0054,0.146
20:50:21:137,0.0040,-0.2113,-0.0032,0.211
20:50:21:141,-0.0076,-0.2430,-0.0130,0.243
20:50:21:146,-0.0029,-0.2554,-0.0016,0.255
20:50:21:151,0.0039,-0.2606,0.0167,0.261
20:50:21:156,0.0032,-0.2491,-0.0011,0.249
20:50:21:160,-0.0049,-0.2257,-0.0072,0.226
20:50:21:165,-0.0131,-0.1860,0.0056,0.187
20:50:21:179,0.0096,-0.1465,0.0322,0.150
20:50:21:180,0.0344,-0.1026,0.0704,0.129
20:50:21:180,0.0567,-0.0520,0.0726,0.106
20:50:21:185,0.1004,-0.0136,0.0819,0.130
20:50:21:190,0.1037,0.0150,0.0935,0.140
20:50:21:195,0.0645,0.0029,0.1122,0.129
20:50:21:199,0.0470,-0.0375,0.0811,0.101
20:50:21:205,0.0155,-0.0634,0.0715,0.097
20:50:21:209,-0.0230,-0.0724,0.0813,0.111
20:50:21:214,-0.0472,-0.0553,0.0816,0.109
20:50:21:217,-0.0738,-0.0573,0.0441,0.103
20:50:21:225,-0.0840,-0.0332,0.0259,0.094
20:50:21:229,-0.0539,-0.0117,-0.0111,0.056
20:50:21:234,-0.0599,0.0215,-0.0384,0.074
20:50:21:239,-0.0185,0.0521,-0.0538,0.077
20:50:21:246,0.0298,0.1228,-0.0550,0.138
20:50:21:248,0.0520,0.1763,-0.0684,0.196
20:50:21:253,0.0674,0.2057,-0.0725,0.228
20:50:21:257,0.0735,0.1969,-0.0556,0.217
20:50:21:265,0.0846,0.1764,-0.0724,0.209
20:50:21:268,0.0391,0.1465,-0.0418,0.157
20:50:21:274,0.0179,0.0956,-0.0473,0.108
20:50:21:278,-0.0008,0.0831,-0.0196,0.085
20:50:21:288,-0.0168,0.0374,-0.0018,0.041
20:50:21:289,-0.0162,0.0420,0.0349,0.057
20:50:21:293,-0.0061,0.0252,0.0809,0.085
20:50:21:296,-0.0155,-0.0034,0.0911,0.092
20:50:21:303,-0.0201,0.0133,0.1087,0.111
20:50:21:307,-0.0012,0.0085,0.1028,0.103
20:50:21:312,0.0247,-0.0082,0.1305,0.133
20:50:21:317,0.0218,-0.0343,0.1370,0.143
20:50:21:322,0.0524,-0.0697,0.1272,0.154
20:50:21:327,0.0377,-0.1072,0.1416,0.182
20:50:21:332,0.0422,-0.1350,0.1064,0.177
20:50:21:335,0.0158,-0.1530,0.0669,0.168
20:50:21:340,0.0014,-0.1614,-0.0055,0.162
20:50:21:347,-0.0108,-0.1698,-0.0750,0.186
20:50:21:351,-0.0351,-0.2065,-0.1182,0.240
20:50:21:356,-0.0263,-0.2357,-0.1210,0.266
20:50:21:361,-0.0343,-0.2029,-0.0956,0.227
20:50:21:366,-0.0661,-0.1609,-0.0875,0.195
20:50:21:383,-0.0289,-0.0883,-0.0870,0.127
20:50:21:383,-0.0181,0.0003,-0.0988,0.100
20:50:21:384,0.0188,0.0598,-0.1060,0.123
20:50:21:386,0.0364,0.0974,-0.0823,0.133
20:50:21:391,0.0682,0.1251,-0.0516,0.152
20:50:21:396,0.0976,0.1289,-0.0305,0.165
20:50:21:400,0.1054,0.1469,0.0026,0.181
20:50:21:405,0.0897,0.1576,0.0097,0.182
20:50:21:410,0.1076,0.1159,-0.0091,0.158
20:50:21:415,0.1041,0.1101,-0.0036,0.152
20:50:21:419,0.0746,0.1115,0.0115,0.135
20:50:21:425,0.0621,0.1104,-0.0183,0.128
20:50:21:429,0.0476,0.1259,-0.0025,0.135
20:50:21:434,0.0119,0.1484,-0.0152,0.150
20:50:21:439,-0.0046,0.1446,-0.0396,0.150
20:50:21:446,-0.0090,0.1551,-0.0495,0.163
20:50:21:449,-0.0227,0.1157,-0.0216,0.120
20:50:21:455,-0.0455,0.0932,0.0204,0.106
20:50:21:458,-0.0205,0.0899,0.0524,0.106
20:50:21:465,-0.0239,0.0818,0.0389,0.094
20:50:21:469,-0.0103,0.0336,0.0302,0.046
20:50:21:474,-0.0251,-0.0357,0.0308,0.053
20:50:21:478,-0.0255,-0.0806,-0.0161,0.086
20:50:21:494,-0.0234,-0.1227,-0.0107,0.125
20:50:21:495,-0.0046,-0.1645,0.0158,0.165
20:50:21:495,0.0142,-0.1679,0.0301,0.171
20:50:21:497,-0.0218,-0.1855,0.0608,0.196
20:50:21:501,0.0066,-0.1864,0.0487,0.193
20:50:21:508,-0.0056,-0.2039,0.0202,0.205
20:50:21:513,-0.0180,-0.1739,0.0254,0.177
20:50:21:517,-0.0140,-0.1369,0.0260,0.140
20:50:21:522,-0.0341,-0.0814,0.0057,0.088
20:50:21:527,-0.0260,-0.0500,-0.0142,0.058
20:50:21:532,-0.0185,-0.0736,-0.0241,0.080
20:50:21:536,0.0006,-0.1183,-0.0242,0.121
20:50:21:542,0.0167,-0.1436,-0.0170,0.146
20:50:21:547,0.0181,-0.1403,-0.0382,0.147
20:50:21:553,0.0264,-0.1465,-0.0665,0.163
20:50:21:558,0.0750,-0.1075,-0.0806,0.154
20:50:21:562,0.0830,-0.0901,-0.0952,0.155
20:50:21:567,0.1317,-0.0491,-0.0841,0.164
20:50:21:573,0.1237,0.0153,-0.0690,0.142
20:50:21:586,0.1423,0.0342,-0.0262,0.149
20:50:21:587,0.0995,0.0578,-0.0129,0.116
20:50:21:588,0.0600,0.0433,0.0090,0.075
20:50:21:591,0.0428,0.0906,0.0704,0.122
20:50:21:596,-0.0046,0.1186,0.1309,0.177
20:50:21:601,-0.0322,0.1536,0.1833,0.241
20:50:21:606,-0.0996,0.1669,0.2256,0.298
20:50:21:610,-0.1498,0.1540,0.2411,0.323
20:50:21:616,-0.1711,0.1603,0.2515,0.344
20:50:21:619,-0.2136,0.1451,0.2902,0.388
20:50:21:625,-0.2774,0.1302,0.3165,0.441
20:50:21:631,-0.2917,0.0869,0.3095,0.434
20:50:21:635,-0.2830,0.0534,0.2714,0.396
20:50:21:640,-0.2634,0.0773,0.2334,0.360
20:50:21:645,-0.2232,0.1010,0.1453,0.285
20:50:21:649,-0.1434,0.1318,0.0691,0.207
20:50:21:655,-0.0686,0.1838,0.1417,0.242
20:50:21:659,0.0763,0.3708,0.1265,0.399
20:50:21:669,0.1664,0.5874,0.1208,0.622
20:50:21:669,0.2031,0.7692,0.1885,0.818
20:50:21:681,0.1210,0.8763,0.3931,0.968
20:50:21:682,0.0117,1.1039,0.5098,1.216
20:50:21:685,-0.1123,1.4938,0.6105,1.618
20:50:21:687,-0.3175,1.7696,0.5716,1.887
20:50:21:695,-0.5737,1.8230,0.5009,1.976
20:50:21:698,-0.8434,1.7677,0.4627,2.012
