time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21:06:17:766,-0.0011,-0.1059,0.2175,0.242
21:06:17:769,0.0094,-0.1077,0.2496,0.272
21:06:17:775,0.0052,-0.1023,0.2958,0.313
21:06:17:777,-0.0086,-0.0613,0.3109,0.317
21:06:17:791,0.0272,-0.0348,0.2978,0.301
21:06:17:792,0.0602,-0.0203,0.2827,0.290
21:06:17:793,0.1024,0.0036,0.2444,0.265
21:06:17:798,0.1134,0.0249,0.1972,0.229
21:06:17:804,0.1100,0.0295,0.1484,0.187
21:06:17:808,0.1089,0.0293,0.0882,0.143
21:06:17:813,0.0983,0.0267,0.0144,0.103
21:06:17:817,0.0640,-0.0114,-0.0470,0.080
21:06:17:822,0.0702,-0.0112,-0.0893,0.114
21:06:17:830,0.0432,-0.0419,-0.1031,0.119
21:06:17:832,0.0401,-0.0416,-0.1125,0.126
21:06:17:837,0.0415,-0.0365,-0.1153,0.128
21:06:17:843,0.0430,-0.0077,-0.1065,0.115
21:06:17:847,0.0351,-0.0077,-0.0911,0.098
21:06:17:852,0.0485,0.0232,-0.0166,0.056
21:06:17:856,0.0334,0.0253,0.0192,0.046
21:06:17:862,0.0208,0.0226,0.0571,0.065
21:06:17:866,0.0296,0.0223,0.0780,0.086
21:06:17:874,0.0242,0.0220,0.0939,0.099
21:06:17:876,0.0165,0.0123,0.0978,0.100
21:06:17:890,-0.0055,-0.0116,0.0873,0.088
21:06:17:891,-0.0036,-0.0021,0.0674,0.068
21:06:17:892,-0.0254,0.0049,0.0783,0.082
21:06:17:894,-0.0445,0.0261,0.0629,0.081
21:06:17:900,-0.0159,0.0328,0.0593,0.070
21:06:17:906,-0.0229,0.0632,0.0864,0.109
21:06:17:911,-0.0035,0.0410,0.1205,0.127
21:06:17:915,0.0041,0.0570,0.1568,0.167
21:06:17:921,0.0332,0.0610,0.1692,0.183
21:06:17:925,0.0340,0.0554,0.1891,0.200
21:06:17:930,0.0468,0.0735,0.2140,0.231
21:06:17:935,0.0479,0.0773,0.2250,0.243
21:06:17:940,0.0254,0.0478,0.2198,0.226
21:06:17:945,0.0126,-0.0051,0.1866,0.187
21:06:17:950,-0.0119,-0.0433,0.1470,0.154
21:06:17:955,-0.0245,-0.0860,0.0985,0.133
21:06:17:959,-0.0728,-0.0950,0.0359,0.125
21:06:17:965,-0.0876,-0.1205,-0.0312,0.152
21:06:17:969,-0.0908,-0.1221,-0.0984,0.181
21:06:17:974,-0.1108,-0.1213,-0.1396,0.216
21:06:17:978,-0.0787,-0.1039,-0.1598,0.206
21:06:17:984,-0.0304,-0.0676,-0.1852,0.200
21:06:17:998,0.0008,-0.0294,-0.1539,0.157
21:06:17:999,0.0460,0.0371,-0.1089,0.124
21:06:17:999,0.0860,0.0934,-0.0596,0.140
21:06:18:004,0.1069,0.1446,-0.0176,0.181
21:06:18:008,0.1396,0.2024,0.0124,0.246
21:06:18:013,0.1343,0.2479,0.0308,0.284
21:06:18:017,0.1553,0.2693,0.0733,0.319
21:06:18:023,0.1432,0.2715,0.1092,0.326
21:06:18:028,0.1147,0.2975,0.1124,0.338
21:06:18:034,0.1081,0.2639,0.0927,0.300
21:06:18:038,0.0922,0.2568,0.0714,0.282
21:06:18:043,0.0743,0.1950,0.0675,0.219
21:06:18:047,0.0830,0.1338,0.0497,0.165
21:06:18:052,0.0302,0.0778,0.0059,0.084
21:06:18:056,0.0086,0.0365,-0.0402,0.055
21:06:18:061,-0.0174,-0.0211,-0.0838,0.088
21:06:18:067,-0.0360,-0.0831,-0.1013,0.136
21:06:18:071,-0.0594,-0.1516,-0.0691,0.177
21:06:18:077,-0.0425,-0.1744,-0.0423,0.184
21:06:18:088,-0.0282,-0.1875,-0.0253,0.191
21:06:18:089,-0.0263,-0.1958,0.0009,0.198
21:06:18:091,-0.0459,-0.1755,0.0457,0.187
21:06:18:095,-0.0205,-0.1814,0.0781,0.199
21:06:18:100,-0.0073,-0.1919,0.0936,0.214
21:06:18:106,-0.0277,-0.1953,0.1208,0.231
21:06:18:111,-0.0455,-0.2033,0.1358,0.249
21:06:18:116,-0.0562,-0.2066,0.1459,0.259
21:06:18:122,-0.0906,-0.2098,0.1606,0.279
21:06:18:126,-0.1250,-0.2153,0.1608,0.296
21:06:18:131,-0.1618,-0.2064,0.1444,0.299
21:06:18:136,-0.1821,-0.1667,0.1350,0.281
21:06:18:140,-0.1882,-0.1416,0.0878,0.251
21:06:18:145,-0.1613,-0.0905,0.0621,0.195
21:06:18:150,-0.1371,-0.0327,0.0389,0.146
21:06:18:155,-0.0942,-0.0039,0.0299,0.099
21:06:18:162,-0.0682,0.0507,0.0326,0.091
21:06:18:164,-0.0660,0.1144,0.0186,0.133
21:06:18:173,-0.0614,0.1348,0.0332,0.152
21:06:18:176,-0.0734,0.1550,0.0357,0.175
21:06:18:179,-0.0709,0.1466,0.0786,0.181
21:06:18:185,-0.0779,0.1287,0.0998,0.181
21:06:18:202,-0.1085,0.1324,0.1448,0.224
21:06:18:202,-0.1056,0.1645,0.1278,0.234
21:06:18:203,-0.0906,0.1749,0.1375,0.240
21:06:18:204,-0.0400,0.1260,0.1615,0.209
21:06:18:209,0.0034,0.1248,0.0714,0.144
21:06:18:214,0.0018,0.1781,0.0936,0.201
21:06:18:218,-0.0423,0.1812,0.1134,0.218
21:06:18:224,-0.0266,0.1273,0.0977,0.163
21:06:18:229,-0.0084,0.0785,0.0635,0.101
21:06:18:234,-0.0352,0.0396,0.0606,0.081
21:06:18:238,-0.0736,-0.0108,0.0720,0.104
21:06:18:243,-0.1070,-0.0656,0.0571,0.138
21:06:18:249,-0.1426,-0.0701,0.0421,0.164
21:06:18:254,-0.1686,-0.0958,0.0009,0.194
21:06:18:257,-0.1519,-0.1048,-0.0213,0.186
21:06:18:263,-0.1546,-0.0851,-0.0366,0.180
21:06:18:268,-0.1431,-0.0538,-0.0403,0.158
21:06:18:272,-0.1318,-0.0654,-0.0253,0.149
21:06:18:277,-0.0968,-0.0509,-0.0013,0.109
21:06:18:286,-0.0716,-0.0009,0.0153,0.073
21:06:18:287,-0.0607,0.0392,0.0671,0.099
21:06:18:292,-0.0592,0.0765,0.0781,0.124
21:06:18:295,-0.0219,0.1111,0.1058,0.155
21:06:18:301,-0.0179,0.1478,0.1264,0.195
21:06:18:307,-0.0208,0.1391,0.1377,0.197
21:06:18:312,-0.0164,0.1399,0.1373,0.197
21:06:18:317,-0.0192,0.1479,0.1279,0.196
21:06:18:323,-0.0173,0.1558,0.1026,0.187
21:06:18:325,0.0298,0.1613,0.0876,0.186
21:06:18:333,0.0314,0.1288,0.0735,0.152
21:06:18:335,0.0519,0.0659,0.0435,0.094
21:06:18:341,0.0961,0.0081,0.0262,0.100
21:06:18:346,0.0711,-0.0253,-0.0356,0.083
21:06:18:351,0.0748,-0.0775,-0.1276,0.167
21:06:18:358,0.0429,-0.1245,-0.1974,0.237
21:06:18:361,0.0231,-0.1616,-0.2433,0.293
21:06:18:367,0.0009,-0.1984,-0.2819,0.345
21:06:18:370,-0.0046,-0.2301,-0.3090,0.385
21:06:18:377,-0.0293,-0.2118,-0.3008,0.369
21:06:18:380,-0.0159,-0.2007,-0.2789,0.344
21:06:18:387,-0.0053,-0.1921,-0.2127,0.287
21:06:18:390,-0.0163,-0.1741,-0.1379,0.223
21:06:18:403,-0.0321,-0.1538,-0.0476,0.164
21:06:18:404,-0.0599,-0.1218,0.0252,0.138
21:06:18:405,-0.0806,-0.0877,0.0546,0.131
21:06:18:409,-0.0635,-0.0443,0.0744,0.107
21:06:18:415,-0.0704,0.0226,0.0945,0.120
21:06:18:419,-0.0561,0.1126,0.0603,0.140
21:06:18:424,-0.0396,0.1830,0.0506,0.194
21:06:18:429,0.0032,0.2504,0.0035,0.250
21:06:18:434,0.0319,0.2744,-0.0691,0.285
21:06:18:439,0.0229,0.3219,-0.0841,0.333
21:06:18:444,-0.0163,0.3072,-0.0539,0.312
21:06:18:449,-0.0500,0.2759,-0.0121,0.281
21:06:18:454,-0.0759,0.2472,0.0412,0.262
21:06:18:458,-0.1274,0.2211,0.1130,0.279
21:06:18:463,-0.1616,0.1856,0.1628,0.295
21:06:18:468,-0.1526,0.1528,0.2266,0.313
21:06:18:473,-0.1531,0.1179,0.2425,0.310
21:06:18:478,-0.1346,0.0643,0.2442,0.286
21:06:18:497,-0.1329,0.0254,0.1842,0.229
21:06:18:498,-0.0957,-0.0393,0.1058,0.148
21:06:18:499,-0.0564,-0.0536,0.0470,0.091
21:06:18:499,-0.0294,-0.1128,0.0004,0.117
21:06:18:502,-0.0168,-0.1479,-0.0388,0.154
21:06:18:509,0.0241,-0.1660,-0.0779,0.185
21:06:18:512,0.0126,-0.1935,-0.0812,0.210
21:06:18:517,0.0318,-0.1900,-0.0589,0.201
21:06:18:522,0.0152,-0.2197,-0.0274,0.222
21:06:18:527,0.0221,-0.2206,-0.0059,0.222
21:06:18:533,0.0168,-0.2167,0.0155,0.218
21:06:18:535,0.0445,-0.1629,0.0368,0.173
21:06:18:541,0.0835,-0.1143,0.0700,0.158
21:06:18:547,0.1266,-0.1064,0.0867,0.187
21:06:18:551,0.1716,-0.1222,0.0919,0.230
21:06:18:556,0.1854,-0.1568,0.0784,0.255
21:06:18:561,0.2013,-0.1769,0.0392,0.271
21:06:18:566,0.2028,-0.2087,-0.0092,0.291
21:06:18:571,0.1544,-0.2283,-0.0621,0.283
21:06:18:579,0.1228,-0.2644,-0.1362,0.322
21:06:18:581,0.1269,-0.2622,-0.1626,0.334
21:06:18:595,0.1164,-0.2292,-0.1941,0.322
21:06:18:596,0.0986,-0.1964,-0.1807,0.284
21:06:18:596,0.0877,-0.1306,-0.1250,0.201
21:06:18:601,0.1004,-0.0891,-0.0842,0.158
21:06:18:605,0.1176,-0.0479,-0.0367,0.132
21:06:18:610,0.1250,-0.0094,-0.0086,0.126
21:06:18:615,0.1443,0.0217,0.0099,0.146
21:06:18:619,0.1301,0.0834,0.0163,0.155
21:06:18:626,0.1161,0.1279,0.0228,0.174
21:06:18:630,0.0999,0.1744,0.0198,0.202
21:06:18:634,0.1077,0.2182,0.0053,0.243
21:06:18:639,0.1322,0.2473,0.0197,0.281
21:06:18:644,0.1259,0.2383,0.0273,0.271
21:06:18:649,0.1532,0.2411,0.0496,0.290
21:06:18:654,0.1664,0.2368,0.0745,0.299
21:06:18:659,0.1680,0.2230,0.0830,0.291
21:06:18:664,0.1675,0.1950,0.0870,0.271
21:06:18:669,0.1198,0.2076,0.0698,0.250
21:06:18:680,0.0632,0.1394,0.1170,0.193
21:06:18:681,0.0377,0.0267,0.1664,0.173
21:06:18:683,0.0267,0.0383,0.1774,0.183
21:06:18:698,-0.0052,0.0806,0.2593,0.272
21:06:18:699,-0.0435,0.1035,0.3522,0.370
21:06:18:699,-0.0835,0.0573,0.4796,0.490
21:06:18:703,-0.1537,-0.0004,0.6032,0.623
21:06:18:708,-0.2116,-0.0031,0.6332,0.668
21:06:18:713,-0.2693,-0.0199,0.6558,0.709
21:06:18:717,-0.3579,-0.0175,0.6999,0.786
21:06:18:722,-0.4064,-0.0553,0.7417,0.848
21:06:18:728,-0.4962,-0.0617,0.7647,0.914
21:06:18:732,-0.6207,-0.0747,0.7340,0.964
21:06:18:736,-0.7662,-0.0989,0.7546,1.080
21:06:18:743,-0.9170,-0.2574,0.7693,1.224
21:06:18:747,-0.9610,-0.1553,0.9347,1.350
21:06:18:752,-0.8076,0.0342,0.6610,1.044
21:06:18:757,-0.7304,0.0112,0.4020,0.834
21:06:18:762,-0.5494,0.1332,0.3209,0.650
21:06:18:768,-0.2445,0.4222,0.1624,0.514
21:06:18:773,0.0998,0.6131,-0.0458,0.623
21:06:18:775,0.3300,0.8320,-0.0772,0.898
21:06:18:780,0.4362,1.0264,0.0680,1.117
21:06:18:789,0.2813,1.0872,0.2311,1.147
21:06:18:790,-0.2283,1.1275,0.4103,1.221
21:06:18:807,-0.7468,1.1857,0.6662,1.552
21:06:18:808,-1.1758,1.0816,0.9379,1.853
21:06:18:808,-1.4869,0.9096,1.1933,2.112
21:06:18:811,-1.8058,0.7914,1.4576,2.452
21:06:18:815,-2.1125,0.7912,1.6066,2.769
21:06:18:821,-2.3631,0.8486,1.5315,2.941
21:06:18:825,-2.5303,0.9444,1.3993,3.042
21:06:18:830,-2.5716,1.1170,1.4105,3.139
21:06:18:835,-2.4253,1.3403,1.3358,3.076
21:06:18:841,-2.1685,1.5278,1.1280,2.882
21:06:18:845,-1.9029,1.5742,1.1012,2.704
21:06:18:850,-1.6805,1.5155,0.9957,2.472
21:06:18:855,-1.5311,1.3754,0.7932,2.206
21:06:18:858,-1.3286,1.3234,0.5687,1.960
21:06:18:865,-1.0935,1.2757,0.2338,1.696
21:06:18:869,-1.0362,1.1914,-0.1338,1.585
21:06:18:874,-1.1183,1.1329,-0.3397,1.628
21:06:18:879,-1.2751,1.2340,-0.6479,1.889
21:06:18:884,-1.5119,1.2985,-1.0132,2.236
21:06:18:891,-1.8582,1.2744,-0.9624,2.450
21:06:18:905,-2.3326,1.2957,-0.9254,2.824
21:06:18:906,-2.7479,1.3510,-1.1659,3.277
21:06:18:906,-2.9718,1.4546,-1.3166,3.561
21:06:18:908,-3.0913,1.7310,-1.4244,3.819
21:06:18:913,-2.9895,2.2038,-1.4791,3.998
21:06:18:918,-2.6417,2.6767,-1.3582,3.998
21:06:18:923,-2.1107,2.9272,-1.2744,3.827
21:06:18:928,-1.5141,3.0366,-1.2371,3.612
21:06:18:933,-1.0533,3.0336,-1.4330,3.517
21:06:18:936,-0.7701,2.8872,-1.4042,3.302
21:06:18:942,-0.6468,2.6143,-1.2977,2.990
21:06:18:949,-0.6130,2.4399,-1.2980,2.831
21:06:18:956,-0.6969,2.1512,-1.3447,2.631
21:06:18:957,-0.8394,1.9258,-1.2354,2.437
21:06:18:964,-1.0701,1.7135,-1.1921,2.346
21:06:18:968,-1.4388,1.3213,-1.3433,2.371
21:06:18:973,-1.9001,0.8786,-1.4465,2.545
21:06:18:975,-2.3937,0.4864,-1.5973,2.918
21:06:18:983,-2.7304,0.3573,-1.7952,3.287
21:06:18:993,-2.9529,0.4149,-1.9441,3.560
21:06:18:994,-2.9576,0.5511,-1.8701,3.542
21:06:18:995,-2.7998,0.6941,-1.7679,3.383
21:06:19:002,-2.3727,0.8864,-1.6634,3.030
21:06:19:006,-1.7736,1.2640,-1.3580,2.567
21:06:19:011,-1.1278,1.6544,-0.9476,2.215
21:06:19:016,-0.5204,1.8949,-0.4254,2.011
21:06:19:020,-0.1434,2.0215,0.0436,2.027
21:06:19:026,-0.0631,2.1083,0.2858,2.128
21:06:19:031,-0.0790,2.1478,0.3435,2.177
21:06:19:036,-0.2116,2.2428,0.0942,2.255
21:06:19:041,-0.3504,2.3975,-0.2792,2.439
21:06:19:045,-0.4302,2.4447,-0.6259,2.560
21:06:19:050,-0.5391,2.4057,-0.8549,2.609
21:06:19:055,-0.6169,2.3095,-0.8691,2.544
21:06:19:062,-0.5140,2.3378,-0.7051,2.495
21:06:19:064,-0.1531,2.3804,-0.4732,2.432
21:06:19:069,0.2852,2.3869,-0.3072,2.423
21:06:19:075,0.6635,2.2114,-0.1638,2.315
21:06:19:079,0.9421,2.0404,0.0218,2.247
21:06:19:084,1.1724,2.0098,0.2260,2.338
21:06:19:089,1.2838,1.9020,0.3939,2.328
21:06:19:102,1.2668,1.7861,0.5139,2.249
21:06:19:103,1.0966,1.6860,0.4523,2.061
21:06:19:104,0.8383,1.5345,0.3172,1.777
21:06:19:109,0.5188,1.3102,0.1203,1.414
21:06:19:114,0.2102,1.1016,-0.0385,1.122
21:06:19:118,0.0642,1.0709,0.0676,1.075
21:06:19:123,-0.0305,1.1868,0.0012,1.187
21:06:19:128,0.1906,1.2838,0.3816,1.353
21:06:19:133,0.6110,1.3805,0.5262,1.599
21:06:19:137,1.1006,1.2827,0.6467,1.810
21:06:19:143,1.5250,1.1150,0.7386,2.028
21:06:19:148,1.8954,0.8250,0.8425,2.232
21:06:19:153,2.1766,0.4633,0.8909,2.397
21:06:19:157,2.4143,0.1857,0.7514,2.535
21:06:19:163,2.5868,-0.0381,0.4775,2.631
21:06:19:167,2.6595,-0.1620,0.2874,2.680
21:06:19:172,2.6409,-0.2312,0.2519,2.663
21:06:19:176,2.6247,-0.2957,0.1319,2.645
21:06:19:183,2.5720,-0.3198,-0.0799,2.593
21:06:19:198,2.4385,-0.4446,-0.3426,2.502
21:06:19:199,2.3420,-0.5744,-0.5826,2.481
21:06:19:199,2.3433,-0.5870,-0.6861,2.511
21:06:19:202,2.5111,-0.4109,-0.8755,2.691
21:06:19:207,2.6374,-0.3763,-1.0619,2.868
21:06:19:212,2.6943,-0.5069,-1.1092,2.957
21:06:19:215,2.6516,-0.7735,-0.9845,2.932
21:06:19:221,2.5184,-0.7432,-0.7478,2.730
21:06:19:226,2.6029,-0.6055,-0.6154,2.742
21:06:19:231,2.5318,-0.8355,-0.6751,2.750
21:06:19:236,2.3865,-1.0281,-0.7776,2.712
21:06:19:241,2.2914,-1.1617,-0.8805,2.716
21:06:19:246,2.2504,-1.4395,-1.0490,2.870
21:06:19:251,2.3387,-1.4620,-1.0917,2.966
21:06:19:255,2.3284,-1.5757,-1.0380,2.997
21:06:19:260,2.3041,-1.5794,-1.0773,2.994
21:06:19:265,2.1772,-1.3847,-1.1718,2.834
21:06:19:271,1.9996,-1.3622,-1.6417,2.924
21:06:19:275,1.9657,-1.4161,-1.7485,2.988
21:06:19:282,2.0124,-1.2238,-2.3530,3.329
21:06:19:284,1.8373,-1.3469,-2.9441,3.723
21:06:19:292,2.0638,-1.1062,-2.7815,3.636
21:06:19:308,2.3648,-0.7291,-2.8001,3.737
21:06:19:310,2.5345,-0.5907,-2.9432,3.929
21:06:19:310,2.3482,-0.7209,-3.1527,3.997
21:06:19:311,2.3366,-0.3638,-3.1248,3.919
21:06:19:314,2.1394,-0.4421,-3.0124,3.721
21:06:19:320,1.8039,-0.9627,-2.8410,3.500
21:06:19:324,1.4658,-1.3827,-2.8205,3.466
21:06:19:329,1.1995,-1.5966,-2.8837,3.508
21:06:19:334,0.9548,-1.9914,-2.7461,3.524
21:06:19:339,0.6353,-2.4568,-2.5756,3.616
21:06:19:344,0.4097,-2.7913,-2.6261,3.854
21:06:19:348,0.3321,-2.9062,-2.9649,4.165
21:06:19:354,0.2490,-2.8894,-3.1357,4.271
21:06:19:358,0.1957,-2.7126,-3.2978,4.275
21:06:19:363,0.2216,-2.5936,-3.3830,4.269
21:06:19:368,0.3646,-2.3893,-3.4739,4.232
21:06:19:373,0.5821,-2.0356,-3.4851,4.078
21:06:19:377,0.6962,-1.8624,-3.2362,3.798
21:06:19:385,0.5292,-1.4536,-2.2518,2.732
21:06:19:397,-5.2750,-3.5455,5.3940,8.336
21:06:19:399,-4.8669,-2.9310,2.3970,6.166
21:06:19:399,-1.7510,-1.3831,1.2597,2.562
21:06:19:402,2.0503,-0.2590,3.3914,3.971
21:06:19:407,2.9447,-0.6654,6.1586,6.859
21:06:19:413,2.8151,-1.1347,8.2044,8.748
21:06:19:415,2.6536,-1.4082,8.2297,8.761
21:06:19:420,2.7500,-1.4961,6.5938,7.299
21:06:19:427,2.4656,-1.7737,4.6016,5.514
21:06:19:432,2.2700,-1.8924,2.8062,4.075
21:06:19:436,2.1287,-1.8866,1.3230,3.137
21:06:19:441,1.8674,-1.7668,0.3917,2.600
21:06:19:446,1.3252,-1.7466,0.3739,2.224
21:06:19:451,1.0626,-1.8108,0.6037,2.185
21:06:19:456,0.8068,-1.5937,0.5626,1.873
21:06:19:461,0.4922,-1.2758,0.4970,1.455
21:06:19:466,0.2064,-1.0728,0.5746,1.234
21:06:19:471,0.1306,-0.9726,0.5870,1.144
21:06:19:476,0.3116,-0.7734,0.3511,0.905
21:06:19:484,0.4498,-0.7830,0.1007,0.909
21:06:19:487,0.3963,-1.1306,0.0102,1.198
21:06:19:508,0.1966,-1.5585,0.0684,1.572
21:06:19:509,-0.0409,-1.7444,0.0150,1.745
21:06:19:509,-0.2222,-1.8381,-0.2723,1.871
21:06:19:510,-0.2798,-2.0271,-0.6748,2.155
21:06:19:510,-0.2176,-2.2885,-0.9540,2.489
21:06:19:516,-0.1329,-2.5356,-1.1415,2.784
21:06:19:520,-0.1667,-2.6176,-1.3614,2.955
21:06:19:525,-0.2022,-2.5800,-1.8149,3.161
21:06:19:530,-0.3257,-2.5303,-2.0597,3.279
21:06:19:534,-0.5109,-2.4593,-2.0718,3.256
21:06:19:539,-0.6981,-2.4239,-2.0500,3.250
21:06:19:544,-1.0440,-2.3115,-1.7767,3.097
21:06:19:549,-1.2784,-2.2446,-1.4644,2.969
21:06:19:554,-1.4611,-2.2382,-1.1363,2.904
21:06:19:559,-1.5223,-2.2686,-0.6772,2.815
21:06:19:564,-1.5482,-2.2644,-0.3188,2.762
21:06:19:572,-1.5059,-2.3713,-0.2022,2.816
21:06:19:573,-1.4827,-2.5450,-0.2900,2.960
21:06:19:577,-1.1806,-2.7472,-0.6784,3.066
21:06:19:585,-0.9187,-3.1409,-1.2192,3.492
21:06:19:588,-0.6816,-3.0306,-1.5513,3.472
21:06:19:604,-0.4490,-2.7135,-1.6910,3.229
21:06:19:605,-0.1569,-2.4362,-1.7021,2.976
21:06:19:606,-0.0927,-2.3272,-1.6392,2.848
21:06:19:608,-0.0636,-2.1974,-1.4064,2.610
21:06:19:613,-0.1323,-2.3399,-1.4084,2.734
21:06:19:616,-0.2281,-2.4981,-1.4444,2.895
21:06:19:623,-0.2889,-2.6073,-1.3372,2.944
21:06:19:627,-0.2005,-2.6072,-1.3310,2.934
21:06:19:632,-0.0618,-2.4807,-1.4661,2.882
21:06:19:637,0.0841,-2.1555,-1.5202,2.639
21:06:19:642,0.2692,-1.6913,-1.3447,2.177
21:06:19:647,0.4683,-1.2650,-0.9700,1.661
21:06:19:652,0.1896,-0.9555,-0.2259,1.000
21:06:19:655,-0.2165,-0.4441,1.0392,1.151
21:06:19:661,-1.0494,-0.0471,4.8805,4.992
21:06:19:666,-0.4467,0.2847,4.9266,4.955
21:06:19:671,0.6051,0.4537,4.3079,4.374
21:06:19:676,0.6868,0.3492,5.3177,5.373
21:06:19:686,1.0016,0.2131,5.6285,5.721
21:06:19:687,1.6248,0.1123,5.1977,5.447
21:06:19:706,2.1216,-0.2096,4.5274,5.004
21:06:19:707,2.2614,-0.7228,3.8204,4.498
21:06:19:708,2.0042,-0.9258,3.4749,4.117
21:06:19:708,1.6616,-0.8020,3.0356,3.552
21:06:19:711,1.2817,-0.7004,2.2649,2.695
21:06:19:716,0.7011,-0.6045,1.5661,1.819
21:06:19:721,-0.0426,-0.5096,0.9023,1.037
21:06:19:725,-0.5486,-0.4235,0.1291,0.705
21:06:19:730,-0.8324,-0.5002,-0.4794,1.083
21:06:19:735,-1.0112,-0.7101,-0.9264,1.544
21:06:19:738,-1.1134,-0.8144,-0.9683,1.685
21:06:19:745,-0.9882,-0.6706,-0.7676,1.420
21:06:19:750,-0.7223,-0.4158,-0.5365,0.991
21:06:19:755,-0.4900,-0.1969,-0.1882,0.561
21:06:19:760,-0.3855,-0.0845,0.3188,0.507
21:06:19:765,-0.4885,-0.0688,0.8249,0.961
21:06:19:769,-0.5112,-0.0960,1.1013,1.218
21:06:19:774,-0.4027,-0.1858,1.0742,1.162
21:06:19:778,-0.2112,-0.2648,0.8562,0.921
21:06:19:786,-0.1372,-0.4051,0.2678,0.505
21:06:19:789,-0.0827,-0.4589,-0.2658,0.537
21:06:19:803,-0.1070,-0.4784,-0.4966,0.698
21:06:19:804,-0.1691,-0.4916,-0.4756,0.705
21:06:19:804,-0.2371,-0.5571,-0.3227,0.686
21:06:19:808,-0.3322,-0.6548,-0.1460,0.749
21:06:19:813,-0.4236,-0.7262,-0.0127,0.841
21:06:19:816,-0.3802,-0.6294,0.0840,0.740
21:06:19:824,-0.2832,-0.4760,0.2109,0.593
21:06:19:828,-0.3376,-0.3445,1.2505,1.340
21:06:19:833,-0.2548,-0.0509,1.9114,1.929
21:06:19:838,0.0226,0.1925,0.9100,0.930
21:06:19:843,0.1106,0.2645,0.3100,0.422
21:06:19:848,0.1043,0.2787,0.0491,0.302
21:06:19:852,0.1496,0.2351,0.0482,0.283
21:06:19:856,0.2128,0.1620,0.2670,0.378
21:06:19:862,0.1615,0.0279,0.5311,0.556
21:06:19:867,0.1368,-0.0455,0.7306,0.745
21:06:19:871,0.1178,-0.1020,0.4567,0.483
21:06:19:877,0.1277,-0.2479,-0.0533,0.284
21:06:19:887,0.1305,-0.4866,-0.5270,0.729
21:06:19:888,0.1469,-0.7708,-0.7302,1.072
21:06:19:904,0.1648,-1.0385,-0.7968,1.319
21:06:19:905,0.0983,-1.4471,-0.8585,1.685
21:06:19:905,-0.3349,-2.1870,-0.9968,2.427
21:06:19:906,-0.8519,-2.2346,-1.0109,2.596
21:06:19:911,-0.7451,-1.3012,-0.7500,1.677
21:06:19:916,-0.2625,-0.5203,-0.5150,0.778
21:06:19:921,0.2159,-0.0060,-0.2388,0.322
21:06:19:926,0.4255,0.3069,-0.1438,0.544
21:06:19:931,0.4484,0.4793,-0.4620,0.803
21:06:19:935,0.3951,0.5720,-0.8161,1.072
21:06:19:941,0.2378,0.5595,-1.0129,1.181
21:06:19:945,0.0551,0.5454,-1.0888,1.219
21:06:19:951,-0.1528,0.5281,-1.1589,1.283
21:06:19:955,-0.2428,0.4077,-1.3668,1.447
21:06:19:960,-0.2442,0.2515,-1.5118,1.552
21:06:19:965,-0.2328,0.0881,-1.4863,1.507
21:06:19:970,-0.1053,-0.2473,-1.3334,1.360
21:06:19:976,0.0285,-0.4850,-1.1463,1.245
21:06:19:979,0.1636,-0.5996,-1.0108,1.187
21:06:19:988,0.2259,-0.6710,-0.8332,1.093
21:06:19:990,0.2612,-0.6714,-0.5965,0.935
21:06:20:007,0.2365,-0.6112,-0.3077,0.724
21:06:20:008,0.0814,-0.6252,0.0671,0.634
21:06:20:008,-0.0041,-0.5489,0.3297,0.640
21:06:20:009,0.0068,-0.5119,0.4613,0.689
21:06:20:013,0.0112,-0.6177,0.5699,0.840
21:06:20:017,-0.0987,-0.7352,0.6388,0.979
21:06:20:023,-0.1410,-0.8024,0.5846,1.003
21:06:20:028,-0.0490,-0.8456,0.4121,0.942
21:06:20:033,-0.0482,-0.9027,0.0710,0.907
21:06:20:038,-0.1091,-1.0834,-0.4220,1.168
21:06:20:043,-0.0944,-1.1938,-0.8038,1.442
21:06:20:048,0.0340,-1.1498,-1.0509,1.558
21:06:20:053,0.1332,-1.0270,-1.1735,1.565
21:06:20:057,0.1276,-0.9033,-1.2459,1.544
21:06:20:063,0.0411,-0.8493,-1.3309,1.579
21:06:20:067,-0.0380,-0.8212,-1.3762,1.603
21:06:20:072,-0.1077,-0.7777,-1.3772,1.585
21:06:20:077,-0.1828,-0.7184,-1.3532,1.543
21:06:20:082,-0.4180,-0.7457,-1.2399,1.506
21:06:20:087,-0.2475,-0.6518,-1.2763,1.454
21:06:20:103,0.1456,-0.5063,-1.2685,1.374
21:06:20:104,0.2425,-0.4556,-1.1639,1.273
21:06:20:104,0.2847,-0.4046,-1.1248,1.229
21:06:20:107,0.2388,-0.4497,-1.0146,1.135
21:06:20:111,0.1105,-0.5222,-0.8355,0.991
21:06:20:117,-0.0210,-0.6108,-0.7307,0.953
21:06:20:121,-0.0528,-0.6802,-0.6306,0.929
21:06:20:126,-0.1449,-0.7670,-0.4990,0.926
21:06:20:131,-0.2184,-0.8623,-0.4076,0.978
21:06:20:136,-0.2756,-0.9092,-0.2939,0.994
21:06:20:140,-0.2372,-0.8724,-0.2010,0.926
21:06:20:146,-0.0832,-0.6423,-0.0020,0.648
